Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
T,Maruma,1,10.00,65,30.76,Right-hand bat,-,-,-,-,rls,
V,Sibanda,9,23.50,771,54.86,Right-hand bat,-,-,-,-,-,
H,Masakadza,22,23.90,2500,41.12,Right-hand bat,87.0,27.14,74.5,2.18,rm,
BRM,Taylor,17,35.50,2138,53.13,Right-hand bat,7.0,-,-,5.42,rob,
MN,Waller,5,25.11,475,47.57,Right-hand bat,3.0,-,-,2.66,rob,
E,Chigumbura,8,15.40,553,41.77,Right-hand bat,180.1,48.38,83.1,3.49,rfm,
R,Mutumbami,1,5.50,14,78.57,Right-hand bat,-,-,-,-,rob,
AG,Cremer,10,10.63,645,31.31,Right-hand bat,227.2,43.61,64.9,4.02,rls,
KO,Meth,1,52.00,108,48.14,Right-hand bat,32.0,28.50,96.0,1.78,rmf,
SW,Masakadza,2,22.50,93,48.38,Right-hand bat,47.1,26.66,47.1,3.39,rfm,
KM,Jarvis,7,8.50,172,29.65,Right-hand bat,214.3,27.39,45.9,3.57,rfm,
Jahurul,Islam,6,29.18,845,37.98,Right-hand bat,-,-,-,-,rob,
Shahriar,Nafees,24,26.39,2268,55.86,Left-hand bat,-,-,-,-,-,
Mohammad,Ashraful,60,24.36,5912,46.16,Right-hand bat,279.5,62.90,83.9,4.49,rob,
Mahmudullah,,17,27.90,1511,57.24,Right-hand bat,366.2,45.07,78.5,3.44,rob,
Shakib,Al Hasan,29,34.79,3096,59.56,Left-hand bat,1176.3,32.92,69.2,2.85,lo,
Mushfiqur,Rahim,33,30.66,4024,45.72,Right-hand bat,-,-,-,-,-,
Nasir,Hossain,9,40.62,1152,56.42,Right-hand bat,100.0,89.00,200.0,2.67,rob,
Sohag,Gazi,5,12.55,201,56.21,Right-hand bat,277.2,40.61,79.2,3.07,rob,
Enamul,Haque jnr,15,5.90,271,21.77,Right-hand bat,592.3,40.61,80.7,3.01,lo,
Rubel,Hossain,16,7.60,330,34.54,Right-hand bat,467.0,73.96,112.0,3.95,rf,
Robiul,Islam,5,5.33,47,68.08,Right-hand bat,173.0,35.76,61.0,3.51,rfm,
