Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
WU,Tharanga,11,32.40,1292,50.15,Left-hand bat,-,-,-,-,-,
ST,Jayasuriya,106,40.72,14,30,Left-hand bat,1327.4,34.07,82.9,2.46,lo,
KC,Sangakkara,63,49.49,9049,54.14,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,84,48.89,11983,52.22,Right-hand bat,76.2,57.00,114.5,2.98,rm,
CK,Kapugedera,5,23.62,424,44.57,Right-hand bat,-,-,-,-,rm,
LPC,Silva,1,0.00,5,0.00,Right-hand bat,-,-,-,-,rls,
HAPW,Jayawardene,8,14.14,227,43.61,Right-hand bat,-,-,-,-,-,
WPUJC,Vaas,95,22.38,5887,42.58,Left-hand bat,3425.4,29.30,65.8,2.66,lfm,
MF,Maharoof,16,22.42,1187,39.67,Right-hand bat,341.0,54.95,97.4,3.38,rfm,
SL,Malinga,20,8.80,367,35.96,Right-hand bat,551.1,33.00,51.6,3.83,rf,
M,Muralitharan,109,12.01,1608,69.46,Right-hand bat,6071.1,21.88,54.8,2.39,rob,
CD,Cumming,6,29.40,862,34.10,Right-hand bat,-,-,-,-,-,
JM,How,5,10.28,171,42.10,Right-hand bat,-,-,-,-,-,
MS,Sinclair,26,36.02,3219,43.64,Right-hand bat,4.0,-,-,3.25,rm,
SP,Fleming,103,39.95,14665,44.95,Left-hand bat,-,-,-,-,-,
NJ,Astle,80,37.40,9413,49.67,Right-hand bat,941.0,41.58,110.7,2.25,rm,
JDP,Oram,21,41.93,2399,50.68,Left-hand bat,559.4,35.14,81.9,2.57,rfm,
BB,McCullum,24,32.26,1742,62.97,Right-hand bat,-,-,-,-,-,
DL,Vettori,72,25.27,4034,54.51,Left-hand bat,2874.2,35.01,78.7,2.66,lo,
JEC,Franklin,20,21.90,1150,40.00,Left-hand bat,559.1,27.12,44.7,3.63,lm,
SE,Bond,15,15.50,300,41.33,Right-hand bat,445.1,20.90,37.6,3.33,rf,
CS,Martin,32,2.08,261,18.39,Right-hand bat,995.2,34.53,59.1,3.50,rfm,
