Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,52,43.73,7348,53.56,Left-hand bat,45.0,144.00,270.0,3.20,rm,
AJ,Strauss,5,47.40,894,53.02,Left-hand bat,-,-,-,-,lm,
RWT,Key,10,30.17,1029,49.85,Right-hand bat,-,-,-,-,rob,
MP,Vaughan,48,45.82,7061,51.91,Right-hand bat,140.0,97.40,168.0,3.47,rob,
GP,Thorpe,92,43.90,13475,46.27,Left-hand bat,23.0,-,-,1.60,rm,
A,Flintoff,38,31.79,2693,69.66,Right-hand bat,1059.3,38.64,80.4,2.88,rfm,
GO,Jones,6,40.62,530,61.32,Right-hand bat,-,-,-,-,-,
AF,Giles,38,19.40,2045,42.68,Right-hand bat,1514.1,36.54,81.1,2.70,lo,
MJ,Hoggard,31,8.39,881,21.90,Right-hand bat,1114.2,32.64,60.2,3.25,rfm,
JM,Anderson,9,18.33,148,37.16,Left-hand bat,266.2,34.50,57.0,3.62,rfm,
SJ,Harmison,21,7.00,345,42.60,Right-hand bat,786.4,25.72,53.6,2.87,rfm,
CH,Gayle,45,38.28,5389,53.27,Left-hand bat,352.5,42.23,100.8,2.51,rob,
DS,Smith,10,28.38,1094,46.70,Left-hand bat,-,-,-,-,rob,
RR,Sarwan,48,41.67,7534,43.69,Right-hand bat,235.0,37.80,70.5,3.21,rls,
BC,Lara,110,53.43,16697,59.84,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,78,44.84,11954,42.39,Left-hand bat,242.0,90.62,181.5,2.99,rls,
DJ,Bravo,2,16.75,176,38.06,Right-hand bat,61.4,29.42,52.8,3.34,rm,
RD,Jacobs,65,28.31,5391,47.80,Left-hand bat,-,-,-,-,-,
OAC,Banks,8,32.62,644,40.52,Right-hand bat,345.1,51.26,90.0,3.41,rob,
PT,Collins,26,6.12,609,33.16,Right-hand bat,950.5,34.50,64.8,3.19,lfm,
CD,Collymore,12,11.44,322,31.98,Right-hand bat,400.0,36.33,72.7,2.99,rfm,
JJC,Lawson,9,3.27,111,32.43,Right-hand bat,284.3,28.94,47.4,3.66,rfm,
