Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Saeed,Anwar,54,44.89,7161,55.17,Left-hand bat,8.0,-,-,2.87,lo,
Abdul,Razzaq,14,22.80,1410,33.97,Right-hand bat,385.5,39.46,89.0,2.65,rfm,
Faisal,Iqbal,4,32.00,575,33.39,Right-hand bat,1.0,-,-,7.00,rob,
Inzamam-ul-Haq,,74,46.79,10013,51.87,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,32,41.01,4954,43.05,Right-hand bat,1.0,-,-,3.00,rob,
Younis,Khan,14,39.23,1589,51.85,Right-hand bat,33.0,115.00,198.0,3.48,-,
Azhar,Mahmood,21,30.00,1772,50.79,Right-hand bat,502.3,35.94,77.3,2.79,rfm,
Rashid,Latif,24,24.03,1839,43.12,Right-hand bat,2.0,-,-,5.00,rls,
Wasim,Akram,102,22.64,,,Left-hand bat,3749.3,23.49,54.3,2.59,lf,
Saqlain,Mushtaq,35,16.51,2873,24.71,Right-hand bat,1783.0,29.45,70.8,2.49,rob,
Waqar,Younis,73,10.07,1785,45.15,Right-hand bat,2380.2,23.30,43.8,3.19,rf,
MA,Atherton,110,38.49,20125,37.30,Right-hand bat,68.0,151.00,204.0,4.44,rls,
ME,Trescothick,11,39.47,1888,39.72,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,11,31.83,1516,37.79,Right-hand bat,29.0,-,-,4.51,rob,
GP,Thorpe,68,41.44,9921,45.11,Left-hand bat,23.0,-,-,1.60,rm,
AJ,Stewart,110,39.48,15059,47.71,Right-hand bat,3.2,-,-,3.90,rm,
IJ,Ward,2,20.33,147,41.49,Left-hand bat,-,-,-,-,rm,
NV,Knight,17,23.96,1661,43.28,Left-hand bat,-,-,-,-,rm,
DG,Cork,33,17.55,1905,39.63,Right-hand bat,1176.1,28.96,57.3,3.02,rfm,
AR,Caddick,45,10.45,1985,32.14,Right-hand bat,1610.2,27.97,58.2,2.88,rfm,
D,Gough,51,12.27,1717,42.16,Right-hand bat,1762.0,26.68,50.1,3.19,rfm,
MJ,Hoggard,2,12.00,25,48.00,Right-hand bat,61.0,36.83,61.0,3.62,rfm,
