Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MJ,Slater,69,44.26,9604,52.99,Right-hand bat,4.1,10.00,25.0,2.40,rm,
ML,Hayden,15,33.88,1602,52.87,Left-hand bat,8.0,-,-,4.12,rm,
JL,Langer,40,39.39,5319,47.39,Left-hand bat,1.0,-,-,3.00,rm,
ME,Waugh,110,41.39,13434,51.76,Right-hand bat,721.0,38.83,80.1,2.90,-,
SR,Waugh,134,50.98,18548,47.82,Right-hand bat,1195.5,35.74,80.6,2.66,rm,
RT,Ponting,41,44.30,4913,50.49,Right-hand bat,49.5,32.50,74.7,2.60,rm,
AC,Gilchrist,16,52.21,1298,76.42,Left-hand bat,-,-,-,-,rob,
SK,Warne,86,15.29,3117,52.99,Right-hand bat,4021.1,26.28,64.5,2.44,rls,
MS,Kasprowicz,17,13.00,552,42.39,Right-hand bat,556.2,37.00,71.0,3.12,rfm,
JN,Gillespie,20,16.65,1209,27.54,Right-hand bat,588.3,21.93,44.6,2.94,rf,
GD,McGrath,69,6.44,960,38.95,Right-hand bat,2750.1,21.75,51.4,2.53,rfm,
SS,Das,5,37.87,674,44.95,Right-hand bat,3.0,-,-,2.33,rm,
S,Ramesh,14,39.96,2059,50.46,Left-hand bat,4.0,-,-,4.75,rob,
R,Dravid,42,54.16,8870,40.30,Right-hand bat,11.0,-,-,1.90,rob,
SR,Tendulkar,81,56.69,,,Right-hand bat,245.0,34.54,66.8,3.10,-,
SC,Ganguly,40,45.01,5809,48.04,Left-hand bat,233.5,36.52,66.8,3.28,rm,
VVS,Laxman,21,35.47,2484,48.55,Right-hand bat,25.0,-,-,2.72,rob,
NR,Mongia,44,24.03,3742,38.53,Right-hand bat,-,-,-,-,-,
Harbhajan,Singh,10,8.57,151,39.73,Right-hand bat,384.0,29.94,60.6,2.96,rob,
Z,Khan,3,33.00,46,71.73,Right-hand bat,100.4,44.85,86.2,3.11,lfm,
SLV,Raju,28,10.00,,,Right-hand bat,1267.0,30.72,81.7,2.25,lo,
BKV,Prasad,30,6.72,577,29.11,Right-hand bat,1076.3,35.90,75.9,2.83,rmf,
