Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Salman,Butt,5,28.40,474,59.91,Left-hand bat,-,-,-,-,rob,
Taufeeq,Umar,23,41.45,3628,45.70,Left-hand bat,11.0,-,-,3.27,rob,
Younis,Khan,33,37.94,4155,50.22,Right-hand bat,39.0,81.50,117.0,4.17,-,
Inzamam-ul-Haq,,98,49.28,13525,53.19,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,57,47.22,8397,48.93,Right-hand bat,1.0,-,-,3.00,rob,
Asim,Kamal,7,49.63,1086,50.27,Left-hand bat,-,-,-,-,rob,
Abdul,Razzaq,33,29.64,3519,40.43,Right-hand bat,811.5,38.53,77.3,2.99,rfm,
Kamran,Akmal,11,21.05,662,60.42,Right-hand bat,-,-,-,-,-,
Mohammad,Sami,19,12.80,847,30.22,Right-hand bat,691.3,47.56,82.9,3.43,rf,
Naved-ul-Hasan,,3,17.25,78,88.46,Right-hand bat,104.5,58.42,89.8,3.90,rmf,
Danish,Kaneria,24,6.20,214,43.45,Right-hand bat,1091.3,29.37,60.6,2.90,rls,
G,Gambhir,6,47.50,592,64.18,Left-hand bat,-,-,-,-,rls,
V,Sehwag,32,53.80,3800,72.21,Right-hand bat,93.3,116.00,187.0,3.72,rob,
R,Dravid,87,57.46,17684,41.91,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,121,57.64,,,Right-hand bat,518.0,48.08,86.3,3.34,-,
SC,Ganguly,80,42.06,9947,49.48,Left-hand bat,381.2,50.76,91.5,3.32,rm,
VVS,Laxman,62,43.29,7711,49.96,Right-hand bat,42.0,100.00,252.0,2.38,rob,
KD,Karthik,6,14.71,275,37.45,Right-hand bat,-,-,-,-,-,
IK,Pathan,11,20.36,586,38.22,Left-hand bat,408.0,28.97,58.2,2.98,lmf,
L,Balaji,6,9.20,72,63.88,Right-hand bat,223.4,32.86,61.0,3.23,rmf,
A,Kumble,93,16.32,4133,37.52,Right-hand bat,4911.5,28.01,65.4,2.56,rls,
Z,Khan,38,11.91,799,55.19,Right-hand bat,1176.1,37.64,69.1,3.26,lfm,
