Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Gambhir,28,57.27,4980,54.05,Left-hand bat,-,-,-,-,rls,
V,Sehwag,73,52.43,7876,80.56,Right-hand bat,429.1,42.54,83.0,3.07,rob,
R,Dravid,138,53.22,26694,42.27,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,163,55.00,,,Right-hand bat,663.4,52.22,90.5,3.46,-,
VVS,Laxman,109,45.70,14232,49.13,Right-hand bat,54.0,63.00,162.0,2.33,rob,
Yuvraj,Singh,32,35.95,2704,58.50,Left-hand bat,123.1,53.12,92.3,3.45,lo,
KD,Karthik,23,27.77,2000,50.00,Right-hand bat,-,-,-,-,-,
A,Mishra,7,19.57,225,60.88,Right-hand bat,301.4,34.07,64.6,3.16,rls,
Z,Khan,69,13.55,1805,51.80,Right-hand bat,2304.2,33.84,61.4,3.30,lfm,
I,Sharma,20,10.71,494,30.36,Right-hand bat,600.0,33.11,61.0,3.25,rfm,
S,Sreesanth,17,13.29,362,62.43,Right-hand bat,564.1,32.01,56.4,3.40,rfm,
Tamim,Iqbal,13,28.79,1482,46.62,Left-hand bat,2.0,-,-,2.00,-,
Imrul,Kayes,7,13.21,468,39.52,Left-hand bat,1.0,-,-,7.00,-,
Shahriar,Nafees,16,26.09,1529,54.61,Left-hand bat,-,-,-,-,-,
Mohammad,Ashraful,51,22.92,4734,46.00,Right-hand bat,251.1,59.36,79.3,4.49,rob,
Raqibul,Hasan,6,21.58,588,44.04,Right-hand bat,2.0,-,-,2.50,rls,
Shakib,Al Hasan,15,28.80,1404,53.34,Left-hand bat,555.2,27.83,60.5,2.75,lo,
Mushfiqur,Rahim,17,26.58,1802,45.72,Right-hand bat,-,-,-,-,-,
Mahmudullah,,3,26.80,274,48.90,Right-hand bat,78.4,18.57,33.7,3.30,rob,
Shahadat,Hossain,24,8.31,641,41.49,Right-hand bat,591.2,41.35,60.1,4.12,rmf,
Shafiul,Islam,1,7.00,19,73.68,Right-hand bat,24.0,128.00,144.0,5.33,rfm,
Rubel,Hossain,3,9.00,62,14.51,Right-hand bat,65.0,79.00,97.5,4.86,rf,
