Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Gambhir,25,54.07,4352,52.18,Left-hand bat,-,-,-,-,rls,
V,Sehwag,69,50.06,7313,78.72,Right-hand bat,409.1,43.62,84.6,3.09,rob,
R,Dravid,134,52.53,25934,41.73,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,159,54.58,,,Right-hand bat,655.4,51.63,89.4,3.46,-,
VVS,Laxman,105,45.24,13737,49.07,Right-hand bat,54.0,63.00,162.0,2.33,rob,
Yuvraj,Singh,28,35.56,2401,57.76,Left-hand bat,93.3,45.14,80.1,3.37,lo,
MS,Dhoni,37,37.73,3168,61.93,Right-hand bat,2.0,-,-,7.00,rm,
Harbhajan,Singh,77,17.00,2303,64.95,Right-hand bat,3578.3,30.42,65.0,2.80,rob,
Z,Khan,65,13.81,1678,52.68,Right-hand bat,2160.2,33.84,61.7,3.28,lfm,
I,Sharma,18,11.83,452,31.41,Right-hand bat,539.0,33.15,62.1,3.19,rfm,
MM,Patel,12,7.00,137,40.87,Right-hand bat,399.0,36.17,70.4,3.08,rmf,
TG,McIntosh,5,32.12,679,37.84,Left-hand bat,-,-,-,-,-,
MJ,Guptill,3,27.20,243,55.96,Right-hand bat,-,-,-,-,rob,
DR,Flynn,11,36.66,1377,39.94,Left-hand bat,-,-,-,-,-,
LRPL,Taylor,17,39.46,1948,60.78,Right-hand bat,5.2,-,-,2.62,rob,
JD,Ryder,9,55.07,1329,58.01,Left-hand bat,52.0,39.00,78.0,3.00,rm,
JEC,Franklin,26,21.46,1671,38.53,Left-hand bat,733.1,32.65,54.9,3.56,lm,
BB,McCullum,44,32.67,3520,63.12,Right-hand bat,-,-,-,-,-,
DL,Vettori,92,28.24,5713,56.36,Left-hand bat,3733.0,33.55,76.4,2.63,lo,
TG,Southee,5,18.14,160,79.37,Right-hand bat,154.3,47.91,77.2,3.72,rmf,
IE,O'Brien,17,5.80,325,37.53,Right-hand bat,522.3,31.94,60.2,3.17,rfm,
CS,Martin,48,2.28,400,20.00,Right-hand bat,1567.5,33.48,58.7,3.41,rfm,
