Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,59,39.33,8447,46.56,Right-hand bat,55.0,167.00,330.0,3.03,rob,
KL,Rahul,26,37.73,2704,57.21,Right-hand bat,-,-,-,-,-,
CA,Pujara,59,49.44,9639,47.19,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,68,53.64,9936,58.31,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,47,41.42,5637,52.17,Right-hand bat,-,-,-,-,rm,
HH,Pandya,9,32.71,598,76.58,Right-hand bat,119.1,39.30,71.5,3.29,rmf,
KD,Karthik,26,25.00,2080,49.27,Right-hand bat,-,-,-,-,-,
R,Ashwin,60,30.37,4055,55.43,Right-hand bat,2836.1,25.38,52.6,2.89,rob,
Kuldeep,Yadav,3,8.25,108,30.55,Left-hand bat,67.0,25.66,44.6,3.44,lc,
Mohammed,Shami,32,13.66,530,77.35,Right-hand bat,993.4,29.12,51.3,3.39,rf,
I,Sharma,84,8.19,2074,28.83,Right-hand bat,2664.0,35.32,65.2,3.24,rfm,
AN,Cook,158,45.27,25911,47.00,Left-hand bat,3.0,7.00,18.0,2.33,-,
KK,Jennings,9,24.00,880,43.63,Left-hand bat,6.0,-,-,3.66,rmf,
JE,Root,71,51.90,11011,55.15,Right-hand bat,288.0,45.63,90.9,3.01,rob,
OJ,Pope,1,28.00,38,73.68,Right-hand bat,-,-,-,-,-,
JM,Bairstow,56,39.24,6348,55.63,Right-hand bat,-,-,-,-,rm,
JC,Buttler,22,32.33,1692,57.32,Right-hand bat,-,-,-,-,-,
CR,Woakes,25,32.25,2013,49.67,Right-hand bat,724.4,33.05,63.9,3.10,rfm,
SM,Curran,3,36.75,223,65.91,Left-hand bat,52.1,23.50,39.1,3.60,lmf,
AU,Rashid,12,18.00,894,36.24,Right-hand bat,436.0,40.63,63.8,3.82,rls,
SCJ,Broad,120,19.78,4572,65.35,Left-hand bat,4107.4,28.80,58.1,2.97,rfm,
JM,Anderson,140,9.80,2827,40.21,Left-hand bat,5129.4,26.83,55.6,2.89,rfm,
