Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MH,Richardson,28,49.02,5770,38.23,Left-hand bat,10.0,17.00,60.0,1.70,lo,
L,Vincent,15,29.00,1824,41.33,Right-hand bat,-,-,-,-,rm,
SP,Fleming,79,38.48,11397,43.22,Left-hand bat,-,-,-,-,-,
RA,Jones,1,11.50,91,25.27,Right-hand bat,-,-,-,-,-,
SB,Styris,9,37.33,1193,46.94,Right-hand bat,109.0,50.14,93.4,3.22,rm,
CD,McMillan,48,41.55,5153,56.45,Right-hand bat,399.5,44.66,88.8,3.01,rm,
RG,Hart,11,16.25,1012,25.69,Right-hand bat,-,-,-,-,-,
JDP,Oram,7,28.36,711,43.88,Left-hand bat,194.5,23.54,53.1,2.65,rfm,
DL,Vettori,50,20.47,2556,48.86,Left-hand bat,2033.0,35.78,81.3,2.64,lo,
DR,Tuffey,18,12.27,626,35.30,Right-hand bat,549.5,27.32,54.0,3.03,rfm,
IG,Butler,7,7.62,137,44.52,Right-hand bat,212.0,35.08,53.0,3.97,rf,
Imran,Farhat,8,32.21,924,48.80,Left-hand bat,-,-,-,-,rls,
Taufeeq,Umar,19,46.00,3259,46.57,Left-hand bat,11.0,-,-,3.27,rob,
Yasir,Hameed,7,53.54,981,60.04,Right-hand bat,-,-,-,-,-,
Mohammad,Yousuf,48,49.40,7248,47.70,Right-hand bat,1.0,-,-,3.00,rob,
Inzamam-ul-Haq,,91,49.85,12554,53.21,Right-hand bat,1.3,-,-,5.33,lo,
Abdul,Razzaq,27,29.52,2673,41.97,Right-hand bat,650.1,34.90,72.2,2.89,rfm,
Moin,Khan,67,29.48,5295,51.23,Right-hand bat,-,-,-,-,rob,
Mohammad,Sami,12,11.87,285,33.33,Right-hand bat,424.0,43.62,79.5,3.29,rf,
Shoaib,Akhtar,29,7.93,589,41.76,Right-hand bat,856.3,23.41,43.5,3.22,rf,
Shabbir,Ahmed,6,12.60,149,42.28,Right-hand bat,286.5,21.78,52.1,2.50,rfm,
Danish,Kaneria,16,5.30,129,41.08,Right-hand bat,661.2,28.27,61.0,2.77,rls,
