Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,54,38.51,9,10,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,69,41.32,9,20,Left-hand bat,835.1,32.16,77.0,2.50,lo,
KC,Sangakkara,19,46.17,2685,48.15,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,40,48.72,5265,54.60,Right-hand bat,68.2,53.00,102.5,3.10,rm,
RP,Arnold,36,28.90,3526,42.62,Left-hand bat,212.2,52.45,115.8,2.71,rob,
HP,Tillakaratne,66,43.97,9,18,Left-hand bat,10.4,-,-,2.25,rob,
TT,Samaraweera,8,103.00,1140,45.17,Right-hand bat,88.0,48.80,105.6,2.77,rob,
WPUJC,Vaas,58,19.51,3195,40.31,Left-hand bat,2114.5,28.81,66.7,2.58,lfm,
UDU,Chandana,6,29.14,411,49.63,Right-hand bat,152.2,32.06,57.1,3.36,rls,
TCB,Fernando,4,23.00,163,28.22,Right-hand bat,74.5,35.57,64.1,3.32,rfm,
M,Muralitharan,72,13.01,1060,66.32,Right-hand bat,4026.1,23.53,59.7,2.36,rob,
SV,Carlisle,25,25.30,2848,34.65,Right-hand bat,-,-,-,-,rm,
TR,Gripper,12,21.13,1578,29.46,Right-hand bat,70.4,90.66,141.3,3.84,rob,
CB,Wishart,21,20.54,1793,42.38,Right-hand bat,-,-,-,-,rob,
GJ,Rennie,22,23.00,2822,35.04,Left-hand bat,21.0,84.00,126.0,4.00,lo,
A,Flower,59,53.55,10189,44.67,Left-hand bat,0.1,-,-,0.00,rob,
GW,Flower,59,29.78,8964,34.22,Right-hand bat,508.0,59.47,132.5,2.69,lo,
HH,Streak,49,21.68,3789,36.63,Right-hand bat,1784.3,26.46,61.5,2.58,rfm,
DD,Ebrahim,11,22.57,1224,35.04,Right-hand bat,-,-,-,-,rm,
DA,Marillier,5,31.00,437,42.56,Right-hand bat,102.4,29.27,56.0,3.13,rob,
TJ,Friend,8,23.00,654,35.16,Right-hand bat,263.2,38.27,71.8,3.19,rfm,
HK,Olonga,28,5.32,705,23.40,Right-hand bat,692.0,40.28,70.3,3.43,rf,
