Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
D,Elgar,44,41.35,5907,46.91,Left-hand bat,153.5,44.76,71.0,3.78,lo,
AK,Markram,5,64.25,780,65.89,Right-hand bat,2.0,-,-,6.50,rob,
HM,Amla,112,49.00,17097,50.72,Right-hand bat,9.0,-,-,4.11,-,
AB,de Villiers,109,50.46,15390,54.10,Right-hand bat,34.0,52.00,102.0,3.05,rm,
F,du Plessis,47,46.33,6753,44.60,Right-hand bat,13.0,-,-,5.30,rls,
Q,de Kock,28,41.02,2252,72.86,Left-hand bat,-,-,-,-,-,
VD,Philander,49,24.41,2682,46.42,Right-hand bat,1481.3,21.95,48.5,2.71,rfm,
KA,Maharaj,16,18.00,446,68.60,Right-hand bat,512.5,26.78,53.9,2.97,lo,
K,Rabada,25,13.30,683,44.80,Left-hand bat,753.0,22.25,39.6,3.36,rf,
M,Morkel,82,12.13,1797,51.30,Left-hand bat,2621.0,28.24,54.4,3.11,rf,
L,Ngidi,1,2.00,14,14.28,Right-hand bat,26.2,12.85,22.5,3.41,rf,
M,Vijay,55,40.52,8060,46.76,Right-hand bat,55.0,167.00,330.0,3.03,rob,
KL,Rahul,22,42.41,2533,56.92,Right-hand bat,-,-,-,-,-,
CA,Pujara,56,51.09,9286,47.86,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,65,53.51,9347,58.40,Right-hand bat,27.1,-,-,2.79,rm,
RG,Sharma,25,39.97,2682,55.14,Right-hand bat,55.4,101.00,167.0,3.62,rob,
PA,Patel,24,32.71,1890,48.46,Left-hand bat,-,-,-,-,-,
HH,Pandya,5,41.85,322,90.99,Right-hand bat,75.0,34.14,64.2,3.18,rmf,
R,Ashwin,57,30.64,3900,55.00,Right-hand bat,2752.3,25.56,53.1,2.88,rob,
Mohammed,Shami,29,14.52,473,76.74,Right-hand bat,914.3,29.86,52.7,3.39,rf,
I,Sharma,80,8.43,1991,28.37,Right-hand bat,2570.0,36.13,66.7,3.24,rfm,
JJ,Bumrah,2,1.33,22,18.18,Right-hand bat,72.2,34.57,62.0,3.34,rf,
