Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
S,Matsikenyeri,6,28.09,559,55.27,Right-hand bat,79.3,169.50,238.5,4.26,rob,
BG,Rogers,2,13.50,157,34.39,Left-hand bat,3.0,-,-,5.66,rob,
DD,Ebrahim,23,25.23,2680,39.55,Right-hand bat,-,-,-,-,rm,
H,Masakadza,9,28.00,1183,40.23,Right-hand bat,21.0,19.50,63.0,1.85,rm,
BRM,Taylor,4,31.50,584,43.15,Right-hand bat,4.0,-,-,2.75,rob,
T,Taibu,18,31.12,2439,40.83,Right-hand bat,8.0,27.00,48.0,3.37,rm,
E,Chigumbura,4,17.62,363,38.84,Right-hand bat,105.1,43.50,78.8,3.30,rfm,
T,Panyangara,3,32.00,187,68.44,Right-hand bat,89.1,35.75,66.8,3.20,rfm,
AG,Cremer,2,0.75,35,8.57,Right-hand bat,63.1,29.83,63.1,2.83,rls,
DT,Hondo,9,9.22,338,24.55,Right-hand bat,247.4,36.85,70.7,3.12,rfm,
CB,Mpofu,2,3.00,16,37.50,Right-hand bat,74.0,42.60,88.8,2.87,rfm,
Javed,Omar,27,21.79,3479,33.19,Right-hand bat,1.0,-,-,12.00,rls,
Nafees,Iqbal,6,31.83,975,39.17,Right-hand bat,-,-,-,-,rm,
Habibul,Bashar,34,34.83,3940,58.35,Right-hand bat,39.0,-,-,5.00,rob,
Mohammad,Ashraful,25,25.23,2766,41.97,Right-hand bat,126.0,68.75,94.5,4.36,rob,
Rajin,Saleh,14,28.65,2018,36.91,Right-hand bat,58.0,103.50,174.0,3.56,rob,
Aftab,Ahmed,4,14.62,229,51.09,Right-hand bat,4.0,-,-,3.50,rm,
Khaled,Mashud,33,20.03,3170,34.76,Right-hand bat,-,-,-,-,-,
Mohammad,Rafique,18,23.62,1106,61.93,Left-hand bat,889.4,32.77,79.6,2.46,lo,
Mashrafe,Mortaza,16,10.84,395,68.60,Right-hand bat,472.2,33.76,65.9,3.07,rfm,
Tapash,Baisya,20,11.43,741,49.39,Right-hand bat,546.4,57.13,91.1,3.76,rfm,
Enamul,Haque jnr,5,6.50,48,27.08,Right-hand bat,230.2,26.79,57.5,2.79,lo,
