Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MH,Richardson,8,50.33,1553,38.89,Left-hand bat,10.0,17.00,60.0,1.70,lo,
MD,Bell,10,20.22,1173,31.03,Right-hand bat,-,-,-,-,rob,
MS,Sinclair,12,52.55,2084,45.39,Right-hand bat,4.0,-,-,3.25,rm,
SP,Fleming,59,36.54,8450,41.95,Left-hand bat,-,-,-,-,-,
NJ,Astle,45,35.28,5592,46.06,Right-hand bat,653.1,49.65,135.1,2.20,rm,
GE,Bradburn,6,13.12,374,28.07,Right-hand bat,144.3,76.66,144.5,3.18,rob,
CD,McMillan,30,40.78,3541,54.13,Right-hand bat,299.5,47.35,105.8,2.68,rm,
AC,Parore,69,25.87,6845,38.17,Right-hand bat,-,-,-,-,-,
DR,Tuffey,5,4.71,122,27.04,Right-hand bat,173.0,51.00,86.5,3.53,rfm,
CJ,Drum,1,4.00,25,16.00,Right-hand bat,8.0,21.00,48.0,2.62,rfm,
CS,Martin,6,2.40,55,21.81,Right-hand bat,196.0,31.22,53.4,3.50,rfm,
Imran,Farhat,2,30.00,185,48.64,Left-hand bat,-,-,-,-,rls,
Ijaz,Ahmed,59,38.29,12,12,Right-hand bat,30.0,38.50,90.0,2.56,lm,
Faisal,Iqbal,2,78.50,474,33.12,Right-hand bat,1.0,-,-,7.00,rob,
Inzamam-ul-Haq,,71,47.01,9548,51.70,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,29,44.17,4677,43.44,Right-hand bat,1.0,-,-,3.00,rob,
Younis,Khan,11,42.86,1254,51.27,Right-hand bat,27.0,62.00,162.0,2.29,-,
Moin,Khan,63,28.32,4922,50.65,Right-hand bat,-,-,-,-,rob,
Saqlain,Mushtaq,33,16.75,2804,23.89,Right-hand bat,1674.4,29.04,69.2,2.51,rob,
Waqar,Younis,70,10.16,1714,44.45,Right-hand bat,2278.1,22.80,42.9,3.18,rf,
Fazl-e-Akbar,,3,15.00,52,28.84,Right-hand bat,79.0,37.71,67.7,3.34,rfm,
Mohammad,Sami,2,-,1,0.00,Right-hand bat,93.4,30.62,70.2,2.61,rf,
