Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DA,Warner,17,42.21,1639,72.11,Left-hand bat,44.0,51.25,66.0,4.65,rls,
EJM,Cowan,15,31.96,1980,41.96,Left-hand bat,-,-,-,-,rls,
PJ,Hughes,22,33.25,2438,54.55,Left-hand bat,-,-,-,-,-,
SR,Watson,40,36.02,5119,49.97,Right-hand bat,651.0,30.06,63.0,2.86,rfm,
MJ,Clarke,91,52.97,12983,55.89,Right-hand bat,382.0,37.43,76.4,2.93,lo,
MS,Wade,11,37.62,1201,50.12,Left-hand bat,1.0,-,-,0.00,rm,
MC,Henriques,2,51.33,306,50.32,Right-hand bat,38.0,93.00,228.0,2.44,rfm,
GJ,Maxwell,1,10.50,44,47.72,Right-hand bat,26.0,31.75,39.0,4.88,rob,
PM,Siddle,39,14.65,1434,47.00,Right-hand bat,1389.5,29.25,58.3,3.00,rfm,
JL,Pattinson,9,31.14,527,41.36,Left-hand bat,271.0,22.41,41.6,3.22,rfm,
XJ,Doherty,3,9.33,91,30.76,Left-hand bat,122.0,72.83,122.0,3.58,lo,
M,Vijay,14,34.43,1644,48.17,Right-hand bat,-,-,-,-,rob,
V,Sehwag,104,49.34,10441,82.23,Right-hand bat,621.5,47.35,93.2,3.04,rob,
CA,Pujara,11,67.80,2010,50.59,Right-hand bat,-,-,-,-,rls,
SR,Tendulkar,196,54.29,,,Right-hand bat,697.4,54.64,93.0,3.52,-,
V,Kohli,16,41.28,2245,45.96,Right-hand bat,11.0,-,-,3.18,rm,
MS,Dhoni,75,39.91,6942,59.79,Right-hand bat,13.0,-,-,4.46,rm,
RA,Jadeja,3,12.66,89,42.69,Left-hand bat,171.0,23.28,73.2,1.90,lo,
R,Ashwin,14,40.00,934,64.23,Right-hand bat,781.1,28.93,57.8,3.00,rob,
Harbhajan,Singh,101,18.35,3386,65.03,Right-hand bat,4715.3,32.37,68.5,2.83,rob,
B,Kumar,2,24.00,115,41.73,Right-hand bat,34.0,37.33,68.0,3.29,rm,
I,Sharma,49,10.22,1566,28.73,Right-hand bat,1586.3,38.52,68.9,3.35,rfm,
