Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Hannan,Sarkar,10,24.60,952,51.68,Right-hand bat,-,-,-,-,rm,
Javed,Omar,17,24.78,2347,34.85,Right-hand bat,1.0,-,-,12.00,rls,
Habibul,Bashar,24,37.04,3045,57.17,Right-hand bat,39.0,-,-,5.00,rob,
Mohammad,Ashraful,15,20.41,1514,39.10,Right-hand bat,95.0,86.40,114.0,4.54,rob,
Rajin,Saleh,3,31.00,542,34.31,Right-hand bat,14.0,34.00,84.0,2.42,rob,
Alok,Kapali,12,20.00,957,48.06,Right-hand bat,168.5,109.66,168.8,3.89,rls,
Khaled,Mashud,21,16.57,1885,30.76,Right-hand bat,-,-,-,-,-,
Khaled,Mahmud,10,10.88,344,56.97,Right-hand bat,213.0,55.25,106.5,3.11,rm,
Mohammad,Rafique,6,12.40,236,52.54,Left-hand bat,276.0,26.42,63.6,2.48,lo,
Tapash,Baisya,11,9.23,363,43.25,Right-hand bat,283.2,59.55,94.4,3.78,rfm,
Manjural,Islam,16,3.57,318,23.58,Left-hand bat,455.0,56.00,101.1,3.32,lfm,
Mohammad,Hafeez,3,42.80,430,49.76,Right-hand bat,34.0,61.00,204.0,1.79,rob,
Salman,Butt,1,24.50,48,102.08,Left-hand bat,-,-,-,-,rob,
Yasir,Hameed,3,74.60,600,62.16,Right-hand bat,-,-,-,-,-,
Inzamam-ul-Haq,,88,49.53,12049,53.44,Right-hand bat,1.3,-,-,5.33,lo,
Younis,Khan,28,37.33,3382,49.67,Right-hand bat,37.0,139.00,222.0,3.75,-,
Farhan,Adil,1,16.50,69,47.82,Right-hand bat,-,-,-,-,rob,
Rashid,Latif,37,28.77,2912,47.42,Right-hand bat,2.0,-,-,5.00,rls,
Saqlain,Mushtaq,48,14.87,3585,25.71,Right-hand bat,2302.0,28.99,66.7,2.60,rob,
Shabbir,Ahmed,3,7.75,76,40.78,Right-hand bat,119.0,20.05,42.0,2.86,rfm,
Umar,Gul,3,2.50,66,15.15,Right-hand bat,117.5,25.00,47.1,3.18,rfm,
Yasir,Ali,1,-,5,20.00,Right-hand bat,20.0,27.50,60.0,2.75,rfm,
