Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KL,Rahul,15,40.88,1825,56.00,Right-hand bat,-,-,-,-,-,
A,Mukund,6,18.91,558,40.68,Left-hand bat,2.0,-,-,7.00,rls,
CA,Pujara,46,49.84,7252,48.80,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,56,49.90,8035,55.89,Right-hand bat,25.0,-,-,2.80,rm,
AM,Rahane,35,45.96,4706,52.74,Right-hand bat,-,-,-,-,rm,
KK,Nair,4,86.50,443,78.10,Right-hand bat,2.0,-,-,5.50,rob,
R,Ashwin,47,32.80,3374,55.42,Right-hand bat,2305.5,24.79,51.4,2.89,rob,
WP,Saha,23,29.82,1909,45.31,Right-hand bat,-,-,-,-,-,
RA,Jadeja,28,25.94,1464,63.79,Left-hand bat,1331.5,23.44,61.9,2.27,lo,
UT,Yadav,29,8.18,425,42.35,Right-hand bat,804.5,36.53,60.3,3.63,rf,
I,Sharma,76,8.45,1957,28.51,Right-hand bat,2431.3,36.64,67.2,3.26,rfm,
DA,Warner,62,48.27,6851,78.22,Left-hand bat,57.0,67.25,85.5,4.71,rls,
MT,Renshaw,6,53.22,1070,44.76,Left-hand bat,-,-,-,-,rob,
SPD,Smith,52,59.32,8610,57.18,Right-hand bat,207.1,52.41,73.1,4.30,rls,
SE,Marsh,21,38.27,3079,45.98,Left-hand bat,-,-,-,-,lo,
PSP,Handscomb,6,60.00,844,56.87,Right-hand bat,-,-,-,-,-,
MR,Marsh,21,21.74,1287,52.36,Right-hand bat,316.1,37.48,65.4,3.43,rm,
MS,Wade,18,28.50,1515,48.91,Left-hand bat,1.0,-,-,0.00,rm,
MA,Starc,36,24.81,1542,69.19,Left-hand bat,1225.5,28.35,49.6,3.42,lf,
SNJ,O'Keefe,6,7.50,308,14.61,Right-hand bat,217.1,20.86,44.9,2.78,lo,
NM,Lyon,65,12.84,1452,45.11,Right-hand bat,2509.0,33.09,62.4,3.17,rob,
JR,Hazlewood,28,15.11,590,43.55,Left-hand bat,998.4,24.38,51.6,2.83,rfm,
