Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CJL,Rogers,22,44.33,3694,50.40,Left-hand bat,-,-,-,-,rls,
DA,Warner,40,46.86,4630,73.88,Left-hand bat,52.0,59.00,78.0,4.53,rls,
SPD,Smith,30,58.52,5234,55.90,Right-hand bat,181.0,52.33,72.4,4.33,rls,
MJ,Clarke,112,50.24,15346,55.98,Right-hand bat,405.5,38.19,78.5,2.91,lo,
AC,Voges,4,56.00,466,48.06,Right-hand bat,2.0,-,-,7.50,lo,
MR,Marsh,5,37.62,503,59.84,Right-hand bat,72.0,48.75,108.0,2.70,rm,
PM,Nevill,1,45.00,59,76.27,Right-hand bat,-,-,-,-,-,
MG,Johnson,68,23.24,3394,58.89,Left-hand bat,2523.5,27.71,50.6,3.28,lf,
MA,Starc,19,26.00,785,66.24,Left-hand bat,652.1,32.00,56.7,3.38,lf,
A,Lyth,4,25.00,368,54.34,Left-hand bat,1.0,-,-,0.00,rob,
AN,Cook,116,46.62,19723,46.33,Left-hand bat,3.0,7.00,18.0,2.33,-,
GS,Ballance,15,47.76,2498,47.79,Left-hand bat,2.0,-,-,2.50,rls,
IR,Bell,112,43.18,14887,49.88,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JE,Root,29,54.02,4844,51.30,Right-hand bat,166.0,39.75,83.0,2.87,rob,
BA,Stokes,13,36.00,1345,64.23,Left-hand bat,373.4,47.50,74.7,3.81,rfm,
JC,Buttler,10,40.92,866,61.43,Right-hand bat,-,-,-,-,-,
MM,Ali,13,29.35,1306,44.94,Left-hand bat,380.3,34.68,55.6,3.73,rob,
SCJ,Broad,81,22.84,3505,67.13,Left-hand bat,2838.5,29.62,57.5,3.08,rfm,
MA,Wood,4,31.00,136,68.38,Right-hand bat,145.0,39.21,62.1,3.78,rf,
JM,Anderson,106,10.52,2505,40.31,Left-hand bat,3947.5,29.73,58.3,3.05,rfm,
JR,Hazlewood,7,37.00,219,50.68,Left-hand bat,248.1,19.94,43.7,2.73,rfm,
NM,Lyon,43,14.75,1060,38.96,Right-hand bat,1675.0,34.16,64.8,3.16,rob,
