Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JA,Raval,6,40.50,857,47.25,Left-hand bat,-,-,-,-,rls,
TWM,Latham,31,38.64,4645,46.58,Left-hand bat,-,-,-,-,rm,
KS,Williamson,60,49.89,9866,50.07,Right-hand bat,337.3,38.93,69.8,3.34,rob,
NT,Broom,1,10.00,61,32.78,Right-hand bat,-,-,-,-,rm,
HM,Nicholls,13,33.72,1189,51.05,Left-hand bat,-,-,-,-,rob,
JDS,Neesham,12,33.76,1069,66.32,Left-hand bat,179.2,48.21,76.8,3.76,rmf,
BJ,Watling,51,38.25,6084,44.01,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,5,21.28,157,94.90,Right-hand bat,126.5,25.53,58.5,2.61,rmf,
TG,Southee,57,16.63,1508,88.26,Right-hand bat,2103.2,31.55,61.8,3.06,rmf,
JS,Patel,23,12.96,720,52.22,Right-hand bat,953.1,48.03,90.7,3.17,rob,
N,Wagner,31,13.00,878,44.41,Left-hand bat,1143.5,28.64,54.0,3.18,lmf,
SC,Cook,11,33.26,1402,45.07,Right-hand bat,2.0,-,-,8.00,rm,
D,Elgar,34,40.65,4420,45.06,Left-hand bat,149.5,41.61,69.1,3.61,lo,
K,Rabada,16,12.72,334,41.91,Left-hand bat,449.2,23.28,40.2,3.47,rf,
HM,Amla,102,49.57,15723,50.13,Right-hand bat,9.0,-,-,4.11,-,
JP,Duminy,44,34.21,4393,46.73,Left-hand bat,435.3,36.71,62.2,3.54,rob,
F,du Plessis,39,44.49,5578,42.27,Right-hand bat,13.0,-,-,5.30,rls,
T,Bavuma,19,32.76,1832,44.70,Right-hand bat,8.0,30.00,48.0,3.75,rm,
Q,de Kock,18,49.12,1705,72.02,Left-hand bat,-,-,-,-,-,
VD,Philander,42,24.34,2226,44.83,Right-hand bat,1295.2,21.90,48.2,2.72,rfm,
KA,Maharaj,6,23.20,129,89.92,Right-hand bat,197.5,23.12,49.4,2.80,lo,
M,Morkel,73,11.98,1641,49.66,Left-hand bat,2326.2,29.28,56.0,3.13,rf,
