Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
A,Mukund,2,21.25,206,41.26,Left-hand bat,-,-,-,-,rls,
M,Vijay,11,31.05,1168,47.85,Right-hand bat,-,-,-,-,rob,
R,Dravid,152,52.45,29025,42.29,Right-hand bat,20.0,39.00,120.0,1.95,rob,
VVS,Laxman,122,47.29,16381,49.36,Right-hand bat,54.0,63.00,162.0,2.33,rob,
V,Kohli,2,11.50,173,26.58,Right-hand bat,-,-,-,-,rm,
SK,Raina,10,39.07,955,57.27,Left-hand bat,65.2,32.57,56.0,3.48,rob,
MS,Dhoni,56,38.28,4894,60.23,Right-hand bat,3.0,-,-,6.33,rm,
Harbhajan,Singh,95,18.86,3203,65.37,Right-hand bat,4481.5,31.89,67.5,2.83,rob,
P,Kumar,2,5.33,27,59.25,Right-hand bat,73.0,23.50,54.7,2.57,rm,
A,Mithun,4,24.00,249,48.19,Right-hand bat,120.0,50.66,80.0,3.80,rm,
I,Sharma,33,13.54,1093,29.73,Right-hand bat,1016.0,32.60,57.5,3.40,rfm,
AB,Barath,6,30.18,579,57.34,Right-hand bat,1.0,-,-,4.00,rob,
LMP,Simmons,7,16.21,531,42.74,Right-hand bat,32.0,147.00,192.0,4.59,rmf,
RR,Sarwan,87,40.01,12484,46.79,Right-hand bat,337.0,50.56,87.9,3.45,rls,
DM,Bravo,7,41.27,1107,41.01,Left-hand bat,-,-,-,-,rm,
D,Bishoo,4,17.20,168,51.19,Left-hand bat,193.4,31.68,61.1,3.10,rls,
S,Chanderpaul,132,48.56,21824,42.28,Left-hand bat,280.0,105.62,210.0,3.01,rls,
MN,Samuels,31,29.96,3520,44.26,Right-hand bat,266.0,127.00,228.0,3.34,rob,
CS,Baugh,12,19.26,700,52.28,Right-hand bat,-,-,-,-,rls,
DJG,Sammy,15,16.15,741,56.68,Right-hand bat,465.4,28.86,63.5,2.72,rm,
R,Rampaul,9,20.90,387,59.43,Left-hand bat,294.4,38.56,76.8,3.01,rfm,
FH,Edwards,45,5.40,1052,25.66,Right-hand bat,1287.5,37.54,57.2,3.93,rf,
