Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
WW,Hinds,30,31.82,3581,46.21,Left-hand bat,34.3,26.75,51.7,3.10,rm,
DS,Smith,1,32.50,105,61.90,Left-hand bat,-,-,-,-,rob,
D,Ganga,18,25.12,2031,38.35,Right-hand bat,5.0,-,-,2.00,rob,
BC,Lara,91,49.72,12972,59.42,Left-hand bat,10.0,-,-,2.80,rls,
MN,Samuels,16,30.11,1766,44.33,Right-hand bat,122.0,87.50,183.0,2.86,rob,
S,Chanderpaul,64,44.76,9785,41.17,Left-hand bat,240.0,89.75,180.0,2.99,rls,
RD,Jacobs,48,29.02,4155,46.81,Left-hand bat,-,-,-,-,-,
VC,Drakes,3,13.75,123,44.71,Right-hand bat,88.1,17.25,33.0,3.13,rf,
M,Dillon,31,7.24,1092,35.80,Right-hand bat,1168.3,31.32,62.0,3.02,rfm,
PT,Collins,18,6.65,399,38.34,Right-hand bat,677.4,37.54,73.9,3.04,lfm,
JJC,Lawson,5,2.00,50,28.00,Right-hand bat,149.5,26.83,49.9,3.22,rfm,
JL,Langer,60,46.24,8262,52.05,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,39,50.40,5311,58.84,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,65,49.14,7673,57.64,Right-hand bat,64.5,41.25,97.2,2.54,rm,
DS,Lehmann,9,27.58,575,57.56,Left-hand bat,26.0,20.66,52.0,2.38,lo,
SR,Waugh,157,49.33,20911,48.12,Right-hand bat,1231.5,35.92,81.2,2.65,rm,
AC,Gilchrist,40,58.52,3243,83.00,Left-hand bat,-,-,-,-,rob,
GB,Hogg,2,2.66,54,14.81,Left-hand bat,40.0,44.25,60.0,4.42,lc,
AJ,Bichel,12,15.28,361,59.27,Right-hand bat,310.5,31.44,54.8,3.43,rfm,
B,Lee,28,21.58,890,58.20,Right-hand bat,886.5,30.00,51.1,3.51,rf,
JN,Gillespie,40,13.91,1691,27.97,Right-hand bat,1299.5,25.61,51.3,2.99,rf,
SCG,MacGill,20,10.17,520,45.00,Right-hand bat,901.5,27.53,54.6,3.02,rls,
