Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PJ,Hughes,2,87.50,599,58.43,Left-hand bat,-,-,-,-,-,
SM,Katich,37,43.05,5084,49.96,Left-hand bat,140.1,32.75,52.5,3.73,lc,
RT,Ponting,130,56.72,18497,59.18,Right-hand bat,89.5,48.40,107.8,2.69,rm,
MEK,Hussey,36,56.26,6133,48.62,Left-hand bat,28.0,100.00,168.0,3.57,rm,
MJ,Clarke,46,48.56,5948,53.07,Right-hand bat,237.4,37.77,79.2,2.86,lo,
MJ,North,2,40.00,361,44.32,Left-hand bat,38.0,49.00,114.0,2.57,rob,
BJ,Haddin,14,38.22,1600,52.56,Right-hand bat,-,-,-,-,-,
AB,McDonald,3,8.66,74,35.13,Right-hand bat,95.0,24.75,71.2,2.08,rfm,
MG,Johnson,20,28.21,947,56.59,Left-hand bat,847.5,27.61,56.5,2.93,lf,
PM,Siddle,6,15.14,222,47.74,Right-hand bat,276.1,26.25,59.1,2.66,rfm,
BW,Hilfenhaus,2,5.33,18,88.88,Right-hand bat,91.0,46.60,109.2,2.56,rfm,
ND,McKenzie,58,37.39,7744,42.00,Right-hand bat,15.0,-,-,4.53,rm,
GC,Smith,77,50.33,10362,61.20,Left-hand bat,219.5,100.12,164.8,3.64,rob,
HM,Amla,36,40.23,4908,49.18,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,130,54.41,23113,44.02,Right-hand bat,2820.0,30.88,65.5,2.82,rfm,
AB,de Villiers,51,42.43,6511,52.14,Right-hand bat,33.0,49.50,99.0,3.00,rm,
JP,Duminy,5,54.57,938,40.72,Left-hand bat,32.0,55.50,96.0,3.46,rob,
MV,Boucher,125,29.97,9488,49.28,Right-hand bat,1.2,6.00,8.0,4.50,rm,
PL,Harris,23,9.89,916,30.24,Right-hand bat,786.5,34.74,76.1,2.73,lo,
M,Morkel,17,12.52,610,43.11,Left-hand bat,516.5,34.90,56.3,3.71,rf,
DW,Steyn,32,12.28,923,42.57,Right-hand bat,1069.4,23.78,39.3,3.62,rf,
M,Ntini,98,9.63,1393,49.10,Right-hand bat,3366.2,28.25,52.3,3.23,rf,
