Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PS,Masvaure,5,23.50,695,33.81,Left-hand bat,14.0,-,-,4.35,lfm,
KT,Kasuza,3,28.25,369,30.62,Right-hand bat,-,-,-,-,rob,
CR,Ervine,18,35.52,2455,49.20,Left-hand bat,-,-,-,-,rob,
BRM,Taylor,31,35.43,3864,53.18,Right-hand bat,7.0,-,-,5.42,rob,
Sikandar,Raza,15,34.56,1922,53.95,Right-hand bat,404.5,41.81,75.9,3.30,rob,
T,Maruma,3,13.60,166,40.96,Right-hand bat,-,-,-,-,rls,
RW,Chakabva,17,25.18,2122,37.98,Right-hand bat,-,-,-,-,rob,
DT,Tiripano,10,19.93,1014,29.48,Right-hand bat,310.4,52.31,116.5,2.69,rfm,
A,Ndlovu,2,2.25,40,22.50,Right-hand bat,70.0,138.50,210.0,3.95,lo,
CK,Tshuma,1,1.50,30,10.00,Right-hand bat,25.0,85.00,150.0,3.40,rfm,
VM,Nyauchi,3,15.00,76,39.47,Right-hand bat,94.5,40.83,94.8,2.58,rfm,
Tamim,Iqbal,60,38.64,7798,56.48,Left-hand bat,5.0,-,-,4.00,-,
Saif,Hassan,2,8.00,39,61.53,Right-hand bat,-,-,-,-,rob,
Najmul,Hossain Shanto,4,28.71,489,41.10,Left-hand bat,0.4,-,-,19.50,rob,
Mominul,Haque,40,40.85,5104,56.03,Left-hand bat,100.1,94.00,150.2,3.75,lo,
Mushfiqur,Rahim,70,36.77,9240,47.75,Right-hand bat,-,-,-,-,-,
Mohammad,Mithun,9,19.25,654,47.09,Right-hand bat,-,-,-,-,-,
Liton,Das,20,26.03,1487,57.76,Right-hand bat,-,-,-,-,-,
Taijul,Islam,29,10.04,1033,39.88,Left-hand bat,1174.4,33.17,61.8,3.21,lo,
Nayeem,Hasan,5,17.50,178,39.32,Right-hand bat,130.0,20.47,41.0,2.99,rob,
Ebadat,Hossain,6,0.66,35,11.42,Right-hand bat,142.0,89.33,142.0,3.77,rfm,
Abu,Jayed,9,2.70,104,25.96,Right-hand bat,232.2,32.45,58.0,3.35,rfm,
