Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MG,Vandort,20,36.90,2421,47.25,Left-hand bat,-,-,-,-,rm,
SM,Warnapura,8,47.00,973,57.96,Left-hand bat,-,-,-,-,rob,
KC,Sangakkara,77,54.79,11615,55.66,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,99,52.84,15039,52.70,Right-hand bat,78.2,58.00,117.5,2.96,rm,
TT,Samaraweera,46,45.06,6150,43.96,Right-hand bat,215.1,48.50,92.2,3.15,rob,
TM,Dilshan,49,38.14,4398,58.98,Right-hand bat,113.0,44.85,96.8,2.77,rob,
HAPW,Jayawardene,22,26.04,1443,43.31,Right-hand bat,-,-,-,-,-,
WPUJC,Vaas,108,24.40,6947,43.90,Left-hand bat,3813.2,29.36,65.1,2.70,lfm,
KTGD,Prasad,2,19.50,74,52.70,Right-hand bat,66.2,34.22,44.2,4.64,rfm,
HMRKB,Herath,14,9.13,378,36.24,Left-hand bat,484.1,39.38,80.6,2.92,lo,
M,Muralitharan,124,11.33,1672,69.13,Right-hand bat,6903.2,21.92,54.0,2.43,rob,
Tamim,Iqbal,9,24.62,868,45.39,Left-hand bat,1.0,-,-,1.00,-,
Imrul,Kayes,3,11.83,157,45.22,Left-hand bat,-,-,-,-,-,
Junaid,Siddique,9,22.17,863,43.68,Left-hand bat,2.0,-,-,1.00,rob,
Mohammad,Ashraful,47,23.82,4488,46.18,Right-hand bat,215.1,71.85,92.2,4.67,rob,
Raqibul,Hasan,2,19.50,192,40.62,Right-hand bat,1.0,-,-,2.00,rls,
Mehrab,Hossain jnr,6,22.00,423,52.00,Left-hand bat,52.5,51.75,79.2,3.91,lo,
Shakib,Al Hasan,11,26.84,1066,47.84,Left-hand bat,339.2,30.83,67.8,2.72,lo,
Mushfiqur,Rahim,13,20.95,1181,40.81,Right-hand bat,-,-,-,-,-,
Mashrafe,Mortaza,34,11.98,1034,67.21,Right-hand bat,954.5,41.36,76.3,3.24,rfm,
Shahadat,Hossain,20,7.11,488,39.34,Right-hand bat,477.2,42.00,59.6,4.22,rmf,
Mahbubul,Alam,4,1.25,72,6.94,Right-hand bat,97.5,62.80,117.4,3.20,rmf,
