Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Petersen,25,37.41,3171,50.74,Right-hand bat,19.0,62.00,114.0,3.26,rob,
GC,Smith,111,48.35,14760,59.62,Left-hand bat,236.2,110.62,177.2,3.74,rob,
HM,Amla,71,52.32,11275,52.44,Right-hand bat,9.0,-,-,4.11,-,
JH,Kallis,163,55.64,28519,46.05,Right-hand bat,3320.0,32.58,69.1,2.82,rfm,
AB,de Villiers,86,50.57,11875,54.50,Right-hand bat,33.0,49.50,99.0,3.00,rm,
JP,Duminy,18,36.78,1920,44.06,Left-hand bat,164.5,41.28,70.6,3.50,rob,
F,du Plessis,8,56.80,1325,42.86,Right-hand bat,12.0,-,-,5.66,rls,
RJ,Peterson,13,26.57,551,67.51,Left-hand bat,339.1,36.48,65.6,3.33,lo,
VD,Philander,17,20.94,783,48.14,Right-hand bat,577.3,17.23,36.8,2.80,rfm,
DW,Steyn,66,13.87,2110,42.08,Right-hand bat,2311.2,22.67,41.2,3.29,rf,
M,Morkel,50,13.44,1322,49.84,Left-hand bat,1632.4,30.07,55.6,3.24,rf,
Khurram,Manzoor,10,35.11,1349,44.25,Right-hand bat,-,-,-,-,rob,
Shan,Masood,1,37.50,142,52.81,Left-hand bat,-,-,-,-,rmf,
Azhar,Ali,30,39.28,5253,38.89,Right-hand bat,17.0,67.00,102.0,3.94,rls,
Younis,Khan,85,51.59,13607,51.94,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,42,46.06,6702,41.24,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,22,37.18,2794,42.59,Right-hand bat,-,-,-,-,rob,
Adnan,Akmal,19,27.61,1304,44.47,Right-hand bat,-,-,-,-,-,
Saeed,Ajmal,29,11.81,909,42.90,Right-hand bat,1537.0,26.60,60.2,2.64,rob,
Zulfiqar,Babar,1,2.00,10,20.00,Right-hand bat,46.0,28.00,55.2,3.04,lo,
Junaid,Khan,12,6.18,183,37.15,Right-hand bat,404.1,26.69,57.7,2.77,lf,
Mohammad,Irfan,3,4.66,56,25.00,Right-hand bat,84.1,41.00,72.1,3.40,lf,
