Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,57,38.98,7532,56.41,Left-hand bat,5.0,-,-,4.00,-,
Shadman,Islam,2,45.66,302,45.36,Left-hand bat,-,-,-,-,lo,
Mominul,Haque,34,42.93,4469,56.67,Left-hand bat,77.1,78.25,115.7,4.05,lo,
Mohammad,Mithun,4,20.14,288,48.95,Right-hand bat,-,-,-,-,-,
Soumya,Sarkar,13,30.75,1198,61.60,Left-hand bat,63.4,75.66,127.3,3.56,rmf,
Mahmudullah,,44,33.01,4864,52.93,Right-hand bat,557.3,45.47,79.6,3.42,rob,
Liton,Das,14,24.50,1038,56.64,Right-hand bat,-,-,-,-,-,
Mehidy,Hasan Miraz,19,18.46,1082,51.20,Right-hand bat,817.1,31.95,57.0,3.36,rob,
Abu,Jayed,4,1.16,53,13.20,Right-hand bat,110.3,42.37,82.8,3.06,rfm,
Khaled,Ahmed,2,4.00,19,21.05,Right-hand bat,60.0,-,-,4.03,rm,
Ebadat,Hossain,1,0.00,4,0.00,Right-hand bat,27.0,107.00,162.0,3.96,rfm,
JA,Raval,17,38.29,2340,44.18,Left-hand bat,1.0,-,-,1.00,rls,
TWM,Latham,42,43.25,6713,46.38,Left-hand bat,-,-,-,-,rm,
KS,Williamson,71,53.20,11773,51.51,Right-hand bat,346.3,40.10,71.6,3.35,rob,
LRPL,Taylor,91,45.64,10957,59.56,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,24,43.84,2813,49.87,Left-hand bat,-,-,-,-,rob,
N,Wagner,41,12.46,1199,42.61,Left-hand bat,1500.5,28.57,54.5,3.14,lmf,
BJ,Watling,60,37.65,7164,43.10,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,16,36.22,905,88.06,Right-hand bat,395.5,31.28,74.2,2.52,rmf,
TD,Astle,4,14.00,176,31.81,Right-hand bat,71.1,54.00,106.7,3.03,rls,
TG,Southee,64,18.02,1755,88.31,Right-hand bat,2391.2,29.91,59.0,3.03,rmf,
TA,Boult,60,14.41,1063,52.86,Right-hand bat,2238.1,27.97,56.1,2.98,lfm,
