Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,81,39.82,16,13,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,96,43.10,14,29,Left-hand bat,1210.5,32.47,79.8,2.44,lo,
KC,Sangakkara,46,48.13,6405,54.11,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,67,48.44,9477,51.63,Right-hand bat,76.2,57.00,114.5,2.98,rm,
TT,Samaraweera,26,50.00,3755,39.94,Right-hand bat,214.1,47.92,91.7,3.13,rob,
TM,Dilshan,23,32.15,2114,50.18,Right-hand bat,53.0,26.60,63.6,2.50,rob,
S,Kalavitigoda,1,4.00,54,14.81,Right-hand bat,-,-,-,-,-,
WPUJC,Vaas,84,21.09,4946,42.21,Left-hand bat,3112.0,30.02,67.4,2.67,lfm,
UDU,Chandana,16,26.78,1217,50.61,Right-hand bat,447.3,41.48,72.5,3.43,rls,
MF,Maharoof,5,20.40,273,37.36,Right-hand bat,113.0,74.80,135.6,3.30,rfm,
SL,Malinga,6,2.75,59,18.64,Right-hand bat,198.1,29.46,45.7,3.86,rf,
CD,Cumming,5,26.00,674,30.86,Right-hand bat,-,-,-,-,-,
JAH,Marshall,3,30.20,377,40.05,Right-hand bat,-,-,-,-,rm,
HJH,Marshall,7,55.00,1161,47.37,Right-hand bat,1.0,-,-,4.00,rm,
L,Vincent,20,34.00,2605,45.68,Right-hand bat,1.0,-,-,2.00,rm,
NJ,Astle,71,37.81,8617,49.14,Right-hand bat,874.0,42.93,114.0,2.25,rm,
SP,Fleming,94,38.64,13461,43.91,Left-hand bat,-,-,-,-,-,
BB,McCullum,15,32.95,1334,56.82,Right-hand bat,-,-,-,-,-,
JEC,Franklin,11,15.23,533,37.14,Left-hand bat,314.4,28.70,46.0,3.74,lm,
KD,Mills,4,16.33,192,51.04,Right-hand bat,86.0,91.00,172.0,3.17,rfm,
PJ,Wiseman,25,14.07,989,37.00,Right-hand bat,943.2,47.59,92.7,3.07,rob,
CS,Martin,23,2.47,223,18.83,Right-hand bat,742.0,35.59,58.5,3.64,rfm,
