Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
W,Jaffer,14,33.96,1927,45.82,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,49,52.12,5365,75.78,Right-hand bat,198.4,52.33,99.3,3.16,rob,
VVS,Laxman,77,42.70,9575,49.06,Right-hand bat,42.0,100.00,252.0,2.38,rob,
R,Dravid,104,58.75,21422,42.24,Right-hand bat,20.0,39.00,120.0,1.95,rob,
Yuvraj,Singh,19,33.20,1568,52.93,Left-hand bat,24.0,90.00,144.0,3.75,lo,
M,Kaif,13,32.84,1548,40.31,Right-hand bat,3.0,-,-,1.33,rob,
MS,Dhoni,13,31.68,826,72.88,Right-hand bat,1.0,-,-,13.00,rm,
A,Kumble,110,17.92,5254,38.54,Right-hand bat,5815.0,28.75,65.4,2.63,rls,
Harbhajan,Singh,57,16.14,1451,67.88,Right-hand bat,2527.0,29.86,63.7,2.81,rob,
S,Sreesanth,5,18.75,138,54.34,Right-hand bat,169.5,29.78,53.6,3.33,rfm,
MM,Patel,6,6.40,99,32.32,Right-hand bat,229.0,28.33,57.2,2.96,rmf,
CH,Gayle,61,38.84,7365,55.38,Left-hand bat,712.2,37.24,87.2,2.56,rob,
D,Ganga,38,26.74,4389,40.21,Right-hand bat,27.0,-,-,3.18,rob,
BC,Lara,128,52.05,19076,60.31,Left-hand bat,10.0,-,-,2.80,rls,
MN,Samuels,23,28.21,2332,44.76,Right-hand bat,218.0,140.60,261.6,3.22,rob,
S,Chanderpaul,98,44.73,15277,42.75,Left-hand bat,265.0,98.25,198.7,2.96,rls,
DJ,Bravo,16,32.96,2090,45.74,Right-hand bat,400.3,35.97,66.7,3.23,rm,
RR,Sarwan,63,39.31,9388,44.81,Right-hand bat,291.1,46.19,83.1,3.33,rls,
D,Ramdin,12,26.55,1055,45.30,Right-hand bat,-,-,-,-,-,
JE,Taylor,7,11.25,170,52.94,Right-hand bat,167.4,34.00,55.8,3.65,rf,
PT,Collins,32,5.87,701,33.52,Right-hand bat,1160.4,34.63,65.6,3.16,lfm,
CD,Collymore,23,7.84,481,30.97,Right-hand bat,789.1,29.58,63.1,2.81,rfm,
