Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
S,Dhawan,23,38.52,2442,59.95,Left-hand bat,9.0,-,-,2.00,rob,
M,Vijay,41,40.49,6008,46.50,Right-hand bat,44.0,120.00,264.0,2.72,rob,
CA,Pujara,37,47.59,5636,48.13,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,47,43.76,6198,53.66,Right-hand bat,25.0,-,-,2.80,rm,
AM,Rahane,28,47.57,3718,53.73,Right-hand bat,-,-,-,-,rm,
RG,Sharma,20,35.40,2118,53.49,Right-hand bat,55.4,101.00,167.0,3.62,rob,
R,Ashwin,38,33.55,2733,55.25,Right-hand bat,1773.4,25.14,51.4,2.93,rob,
WP,Saha,17,31.09,1573,43.48,Right-hand bat,-,-,-,-,-,
RA,Jadeja,19,23.34,940,64.57,Left-hand bat,841.0,23.14,62.2,2.22,lo,
B,Kumar,15,23.38,914,46.06,Right-hand bat,387.3,28.04,56.7,2.96,rm,
Mohammed,Shami,18,11.64,307,64.49,Right-hand bat,594.4,32.60,54.0,3.61,rf,
MJ,Guptill,46,28.89,5344,46.50,Right-hand bat,71.2,37.25,53.5,4.17,rob,
TWM,Latham,24,38.38,3753,45.00,Left-hand bat,-,-,-,-,rm,
HM,Nicholls,7,24.60,515,47.76,Left-hand bat,-,-,-,-,rob,
LRPL,Taylor,75,46.74,9651,58.60,Right-hand bat,16.0,24.00,48.0,3.00,rob,
L,Ronchi,3,50.66,408,74.50,Right-hand bat,-,-,-,-,-,
MJ,Santner,9,24.45,640,42.03,Left-hand bat,265.3,31.41,66.3,2.83,lo,
BJ,Watling,44,37.88,5314,44.91,Right-hand bat,-,-,-,-,-,
MJ,Henry,5,24.28,221,76.92,Right-hand bat,209.1,46.06,78.4,3.52,rfm,
JS,Patel,20,13.00,648,50.15,Right-hand bat,816.1,48.81,90.6,3.22,rob,
N,Wagner,25,11.91,728,39.28,Left-hand bat,907.4,29.63,55.0,3.23,lmf,
TA,Boult,45,15.13,843,53.85,Right-hand bat,1631.4,29.03,58.9,2.95,lfm,
