Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
HH,Gibbs,79,44.40,11389,50.29,Right-hand bat,1.0,-,-,4.00,-,
AJ,Hall,19,28.26,1579,46.54,Right-hand bat,473.0,38.74,72.7,3.19,rfm,
JA,Rudolph,35,36.21,4721,42.95,Left-hand bat,110.4,108.00,166.0,3.90,rls,
HM,Amla,7,28.00,777,46.84,Right-hand bat,1.0,-,-,4.00,-,
AG,Prince,23,38.00,3056,41.03,Left-hand bat,13.0,31.00,78.0,2.38,rob,
AB,de Villiers,22,41.20,2979,53.94,Right-hand bat,33.0,49.50,99.0,3.00,rm,
MV,Boucher,96,30.10,7095,50.48,Right-hand bat,1.2,6.00,8.0,4.50,rm,
SM,Pollock,102,31.95,6767,51.94,Right-hand bat,3862.0,23.42,58.6,2.39,rfm,
N,Boje,43,25.23,2715,48.32,Left-hand bat,1436.4,42.65,86.2,2.96,lo,
DW,Steyn,8,7.77,204,34.31,Right-hand bat,271.5,35.12,50.9,4.13,rf,
M,Ntini,69,10.40,1029,55.58,Right-hand bat,2432.5,28.28,53.2,3.18,rf,
WU,Tharanga,10,32.83,1156,51.12,Left-hand bat,-,-,-,-,-,
ST,Jayasuriya,105,41.12,14,30,Left-hand bat,1327.4,34.07,82.9,2.46,lo,
KC,Sangakkara,62,48.93,8888,53.96,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,83,49.60,11961,52.25,Right-hand bat,76.2,57.00,114.5,2.98,rm,
TM,Dilshan,39,36.71,3664,56.11,Right-hand bat,88.0,45.16,88.0,3.07,rob,
CK,Kapugedera,4,25.16,332,45.48,Right-hand bat,-,-,-,-,rm,
HAPW,Jayawardene,7,16.20,153,52.94,Right-hand bat,-,-,-,-,-,
MF,Maharoof,15,23.63,1137,39.48,Right-hand bat,324.0,54.75,97.2,3.37,rfm,
WPUJC,Vaas,94,22.75,5873,42.61,Left-hand bat,3395.4,29.51,66.3,2.66,lfm,
SL,Malinga,19,8.92,322,38.81,Right-hand bat,527.3,32.80,51.0,3.85,rf,
M,Muralitharan,108,12.03,1580,69.30,Right-hand bat,6023.1,21.96,55.0,2.39,rob,
