Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,26,43.37,3813,51.19,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,23,47.50,3372,50.71,Right-hand bat,90.0,77.50,135.0,3.44,rob,
MA,Butcher,45,33.13,6285,42.17,Left-hand bat,94.2,30.80,56.6,3.26,rm,
JP,Crawley,34,34.12,4136,39.60,Right-hand bat,-,-,-,-,rm,
N,Hussain,76,37.05,11116,40.33,Right-hand bat,5.0,-,-,3.00,rls,
AJ,Stewart,122,39.99,16335,48.47,Right-hand bat,3.2,-,-,3.90,rm,
DG,Cork,37,18.00,2092,41.30,Right-hand bat,1279.4,29.81,58.6,3.05,rfm,
AJ,Tudor,9,20.54,491,46.02,Right-hand bat,223.0,31.50,51.4,3.67,rf,
AF,Giles,18,14.61,779,39.40,Right-hand bat,776.1,39.00,95.0,2.46,lo,
AR,Caddick,58,10.64,2370,34.13,Right-hand bat,2088.4,29.48,58.5,3.02,rfm,
MJ,Hoggard,15,8.54,381,24.67,Right-hand bat,575.1,31.43,57.5,3.27,rfm,
SB,Bangar,7,36.71,734,35.01,Right-hand bat,92.0,50.60,110.4,2.75,rmf,
V,Sehwag,9,45.50,834,65.46,Right-hand bat,30.0,101.00,180.0,3.36,rob,
R,Dravid,64,54.43,13108,40.70,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,100,57.96,,,Right-hand bat,373.0,43.88,82.8,3.17,-,
SC,Ganguly,62,43.24,8360,48.11,Left-hand bat,341.2,49.69,89.0,3.34,rm,
VVS,Laxman,39,41.18,4649,51.38,Right-hand bat,42.0,100.00,252.0,2.38,rob,
AB,Agarkar,15,15.95,669,50.07,Right-hand bat,491.3,46.35,86.7,3.20,rf,
A,Ratra,6,18.11,533,30.58,Right-hand bat,1.0,-,-,1.00,rm,
A,Kumble,73,17.48,3593,37.96,Right-hand bat,3811.4,28.17,68.6,2.46,rls,
Harbhajan,Singh,28,13.06,588,68.87,Right-hand bat,1248.5,28.57,62.9,2.72,rob,
Z,Khan,20,10.38,445,48.98,Right-hand bat,662.2,40.24,73.5,3.28,lfm,
