Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,3,62.80,531,59.13,Left-hand bat,-,-,-,-,rob,
HH,Gibbs,39,40.50,5610,46.20,Right-hand bat,-,-,-,-,-,
G,Kirsten,84,42.48,13844,42.04,Left-hand bat,56.1,70.50,168.5,2.51,rob,
JH,Kallis,61,48.16,10361,39.05,Right-hand bat,1348.5,30.47,69.1,2.64,rfm,
AG,Prince,4,22.42,384,40.88,Left-hand bat,-,-,-,-,rob,
M,van Jaarsveld,1,-,73,53.42,Right-hand bat,-,-,-,-,-,
Javed,Omar,10,23.68,1292,34.82,Right-hand bat,1.0,-,-,12.00,rls,
Al,Sahariar,12,22.12,1058,50.18,Right-hand bat,-,-,-,-,rls,
Habibul,Bashar,14,34.92,1667,56.56,Right-hand bat,30.0,-,-,5.13,rob,
Sanwar,Hossain,5,19.90,425,46.82,Right-hand bat,3.0,9.00,18.0,3.00,rob,
Tushar,Imran,2,11.00,121,36.36,Right-hand bat,-,-,-,-,-,
Alok,Kapali,2,26.75,268,39.92,Right-hand bat,58.0,124.00,174.0,4.27,rls,
Khaled,Mashud,13,16.78,1061,30.06,Right-hand bat,-,-,-,-,-,
Mohammad,Rafique,2,20.66,114,54.38,Left-hand bat,76.0,68.33,152.0,2.69,lo,
Tapash,Baisya,2,22.33,142,47.18,Right-hand bat,50.0,128.50,150.0,5.14,rfm,
Manjural,Islam,12,2.86,252,17.06,Left-hand bat,342.0,53.45,93.2,3.43,lfm,
Talha,Jubair,3,4.00,52,23.07,Right-hand bat,82.4,50.57,70.8,4.28,rm,
MV,Boucher,53,28.62,3615,50.67,Right-hand bat,-,-,-,-,rm,
DJ,Terbrugge,6,14.00,72,19.44,Right-hand bat,146.4,21.20,44.0,2.89,rfm,
CW,Henderson,6,9.28,202,32.17,Right-hand bat,321.1,43.52,91.7,2.84,lo,
M,Ntini,24,8.44,293,51.87,Right-hand bat,709.5,34.12,67.6,3.02,rf,
M,Hayward,11,8.66,135,38.51,Right-hand bat,355.5,31.05,59.3,3.14,rf,
