Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,4,20.37,520,31.34,Right-hand bat,1.4,-,-,4.20,rob,
KOA,Powell,3,17.50,277,37.90,Left-hand bat,-,-,-,-,-,
KA,Edwards,4,59.42,914,45.51,Right-hand bat,4.0,-,-,4.75,rob,
DM,Bravo,11,43.05,1710,45.32,Left-hand bat,-,-,-,-,rm,
S,Chanderpaul,136,49.52,22689,42.56,Left-hand bat,290.0,98.11,193.3,3.04,rls,
MN,Samuels,35,28.51,3695,44.76,Right-hand bat,356.0,82.28,152.5,3.23,rob,
CS,Baugh,16,20.24,956,52.92,Right-hand bat,-,-,-,-,rls,
DJG,Sammy,19,17.59,891,63.18,Right-hand bat,577.4,28.20,63.0,2.68,rm,
R,Rampaul,12,17.93,482,55.80,Left-hand bat,364.3,36.68,75.4,2.91,rfm,
FH,Edwards,49,5.87,1229,26.28,Right-hand bat,1404.5,36.70,55.8,3.94,rf,
D,Bishoo,8,12.25,211,46.44,Left-hand bat,353.4,31.08,60.6,3.07,rls,
G,Gambhir,42,47.87,6460,52.61,Left-hand bat,-,-,-,-,rls,
V,Sehwag,90,52.30,9569,81.98,Right-hand bat,543.3,42.25,83.6,3.03,rob,
R,Dravid,158,52.92,30302,42.43,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,182,56.14,,,Right-hand bat,688.4,53.68,91.8,3.50,-,
VVS,Laxman,128,46.33,17008,49.31,Right-hand bat,54.0,63.00,162.0,2.33,rob,
Yuvraj,Singh,36,35.00,3008,58.17,Left-hand bat,139.1,54.11,92.7,3.49,lo,
MS,Dhoni,62,37.69,5441,59.58,Right-hand bat,13.0,-,-,4.46,rm,
R,Ashwin,1,0.00,6,0.00,Right-hand bat,48.3,14.22,32.3,2.63,rob,
I,Sharma,39,11.50,1249,29.46,Right-hand bat,1277.0,35.02,61.2,3.42,rfm,
PP,Ojha,12,17.50,328,21.34,Left-hand bat,638.1,36.85,78.1,2.82,lo,
UT,Yadav,1,0.00,1,0.00,Right-hand bat,26.0,44.00,78.0,3.38,rf,
