Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Kirsten,71,41.52,11799,40.46,Left-hand bat,54.1,67.50,162.5,2.49,rob,
HH,Gibbs,26,33.26,3256,41.89,Right-hand bat,-,-,-,-,-,
JH,Kallis,48,41.28,7734,36.83,Right-hand bat,1004.5,27.71,68.5,2.42,rfm,
DJ,Cullinan,68,45.43,9123,49.30,Right-hand bat,20.0,35.50,60.0,3.55,rob,
ND,McKenzie,12,31.94,1347,40.31,Right-hand bat,-,-,-,-,rm,
MV,Boucher,40,30.25,2899,49.05,Right-hand bat,-,-,-,-,rm,
N,Boje,14,28.58,1171,41.50,Left-hand bat,436.0,25.37,65.4,2.32,lo,
L,Klusener,40,35.45,2715,60.07,Left-hand bat,959.5,37.61,84.6,2.66,rfm,
SM,Pollock,54,30.62,3846,49.37,Right-hand bat,1969.2,20.89,54.4,2.30,rfm,
AA,Donald,68,11.19,1776,35.30,Right-hand bat,2461.1,21.64,46.1,2.81,rf,
M,Ntini,14,7.25,141,41.13,Right-hand bat,411.3,27.85,60.2,2.77,rf,
WW,Hinds,17,29.93,2069,43.40,Left-hand bat,15.0,12.00,30.0,2.40,rm,
CH,Gayle,7,27.72,619,49.27,Left-hand bat,44.0,25.75,66.0,2.34,rob,
MN,Samuels,6,28.72,859,36.78,Right-hand bat,67.5,66.66,135.6,2.94,rob,
BC,Lara,78,47.57,10417,60.74,Left-hand bat,10.0,-,-,2.80,rls,
RR,Sarwan,11,28.61,1319,39.04,Right-hand bat,3.0,-,-,6.66,rls,
CL,Hooper,83,34.71,8837,50.27,Right-hand bat,1829.1,47.83,115.5,2.48,rob,
RD,Jacobs,29,28.32,2648,45.99,Left-hand bat,-,-,-,-,-,
M,Dillon,14,8.45,560,36.25,Right-hand bat,478.4,33.87,61.1,3.32,rfm,
D,Ramnarine,6,6.37,231,22.07,Left-hand bat,314.3,25.76,72.5,2.13,rls,
CE,Cuffy,4,2.50,68,14.70,Right-hand bat,125.2,45.00,83.5,3.23,rf,
CA,Walsh,130,7.61,2045,45.03,Right-hand bat,4894.1,24.59,57.8,2.55,rf,
