Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,73,43.90,9694,52.53,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,52,58.24,7444,63.37,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,77,54.69,10213,57.83,Right-hand bat,72.5,47.50,109.2,2.60,rm,
DR,Martyn,41,48.23,5235,50.67,Right-hand bat,58.0,84.00,174.0,2.89,rm,
DS,Lehmann,17,50.66,1990,61.10,Left-hand bat,81.2,27.00,69.7,2.32,lo,
A,Symonds,2,13.25,119,44.53,Right-hand bat,24.0,85.00,144.0,3.54,-,
AC,Gilchrist,53,54.37,4006,82.80,Left-hand bat,-,-,-,-,rob,
SK,Warne,109,16.67,4137,55.23,Right-hand bat,5078.3,25.31,59.6,2.54,rls,
JN,Gillespie,51,16.14,2040,32.45,Right-hand bat,1734.3,25.40,53.3,2.85,rf,
MS,Kasprowicz,19,11.71,573,42.93,Right-hand bat,625.2,35.38,68.2,3.11,rfm,
SCG,MacGill,32,8.48,568,46.30,Right-hand bat,1407.5,29.21,55.5,3.15,rls,
MS,Atapattu,70,37.26,11,12,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,85,41.45,11,26,Left-hand bat,1033.4,33.93,82.6,2.46,lo,
DA,Gunawardene,4,17.87,224,63.83,Left-hand bat,-,-,-,-,-,
KC,Sangakkara,35,44.32,4630,50.73,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,56,48.14,7655,52.20,Right-hand bat,70.2,53.50,105.5,3.04,rm,
HP,Tillakaratne,82,42.41,11,19,Left-hand bat,12.4,-,-,1.97,rob,
TM,Dilshan,14,36.71,1522,50.65,Right-hand bat,10.0,-,-,2.50,rob,
WPUJC,Vaas,73,20.72,4230,42.12,Left-hand bat,2689.3,30.30,68.6,2.64,lfm,
DNT,Zoysa,25,8.00,548,43.79,Left-hand bat,605.4,34.86,72.6,2.87,lfm,
KS,Lokuarachchi,4,23.50,162,58.02,Right-hand bat,99.0,59.00,118.8,2.97,rls,
M,Muralitharan,87,12.76,1322,68.53,Right-hand bat,4970.5,22.89,59.0,2.32,rob,
