Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TWM,Latham,9,40.23,1590,43.01,Left-hand bat,-,-,-,-,rm,
HD,Rutherford,16,26.96,1338,56.42,Left-hand bat,1.0,-,-,2.00,lo,
KS,Williamson,39,45.96,6650,45.62,Right-hand bat,293.1,40.95,73.2,3.35,rob,
LRPL,Taylor,62,45.40,8100,57.17,Right-hand bat,16.0,24.00,48.0,3.00,rob,
BB,McCullum,92,38.87,9361,62.70,Right-hand bat,23.1,69.00,139.0,2.97,-,
JDS,Neesham,8,43.28,857,70.71,Left-hand bat,109.5,32.81,59.9,3.28,rmf,
BJ,Watling,29,37.57,3756,42.01,Right-hand bat,-,-,-,-,-,
MD,Craig,8,39.75,650,48.92,Left-hand bat,323.2,39.58,62.5,3.79,rob,
DAJ,Bracewell,19,11.03,829,42.58,Right-hand bat,567.4,35.10,61.9,3.40,rfm,
TG,Southee,39,17.70,1189,84.86,Right-hand bat,1384.5,30.61,61.0,3.00,rmf,
TA,Boult,30,16.94,603,53.39,Right-hand bat,1049.4,27.39,57.2,2.87,lfm,
FDM,Karunaratne,15,32.81,1725,51.36,Left-hand bat,2.0,-,-,2.50,rm,
JK,Silva,16,34.86,2533,41.29,Right-hand bat,-,-,-,-,-,
KC,Sangakkara,130,58.66,22491,54.25,Left-hand bat,14.0,-,-,3.50,rob,
HDRL,Thirimanne,16,26.70,1816,39.70,Left-hand bat,14.0,-,-,3.64,rmf,
AD,Mathews,46,51.50,6525,48.93,Right-hand bat,426.0,55.26,111.1,2.98,rm,
HAPW,Jayawardene,58,29.50,4361,48.70,Right-hand bat,-,-,-,-,-,
LD,Chandimal,15,44.08,1772,57.22,Right-hand bat,-,-,-,-,rob,
KTGD,Prasad,17,15.70,645,58.44,Right-hand bat,457.1,49.37,74.1,3.99,rfm,
HMRKB,Herath,58,13.32,1735,49.91,Left-hand bat,2803.2,29.56,64.4,2.75,lo,
RAS,Lakmal,23,6.85,404,35.64,Right-hand bat,705.2,48.28,86.3,3.35,rfm,
N,Pradeep,9,5.30,137,38.68,Right-hand bat,297.4,57.09,85.0,4.02,rfm,
