Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CJL,Rogers,6,35.09,846,45.62,Left-hand bat,-,-,-,-,rls,
DA,Warner,22,36.86,2034,68.87,Left-hand bat,44.0,51.25,66.0,4.65,rls,
SR,Watson,46,36.12,5836,51.37,Right-hand bat,736.3,31.92,69.0,2.77,rfm,
MJ,Clarke,97,52.08,13693,55.91,Right-hand bat,385.0,37.63,77.0,2.93,lo,
SPD,Smith,12,34.77,1534,49.86,Right-hand bat,103.0,48.62,77.2,3.77,rls,
PM,Siddle,46,15.03,1857,46.95,Right-hand bat,1631.5,29.11,58.6,2.98,rfm,
BJ,Haddin,49,33.97,4441,56.60,Right-hand bat,-,-,-,-,-,
JP,Faulkner,1,22.50,43,104.65,Right-hand bat,27.4,16.33,27.6,3.54,lfm,
MA,Starc,12,30.78,610,70.65,Left-hand bat,408.2,33.60,59.7,3.37,lf,
RJ,Harris,16,18.29,547,56.85,Right-hand bat,547.3,22.26,46.2,2.88,rf,
NM,Lyon,25,13.55,657,37.13,Right-hand bat,924.5,33.23,65.2,3.05,rob,
AN,Cook,97,47.85,16585,47.03,Left-hand bat,1.0,-,-,1.00,-,
JE,Root,11,40.15,1829,41.71,Right-hand bat,30.0,23.66,60.0,2.36,rob,
IJL,Trott,48,47.39,7911,47.32,Right-hand bat,117.0,79.60,140.4,3.40,rm,
KP,Pietersen,99,48.38,12664,62.27,Right-hand bat,214.3,86.90,128.7,4.05,rob,
IR,Bell,93,46.66,13111,49.47,Right-hand bat,18.0,76.00,108.0,4.22,rm,
CR,Woakes,1,42.00,83,50.60,Right-hand bat,24.0,96.00,144.0,4.00,rfm,
MJ,Prior,72,42.36,6130,62.20,Right-hand bat,-,-,-,-,-,
SCJ,Broad,62,24.73,2949,62.90,Left-hand bat,2154.1,30.58,59.5,3.08,rfm,
GP,Swann,57,23.40,1734,76.93,Right-hand bat,2416.1,28.55,58.4,2.93,rob,
JM,Anderson,87,10.49,2014,39.07,Left-hand bat,3201.1,30.11,58.3,3.09,rfm,
SC,Kerrigan,1,-,12,8.33,Right-hand bat,8.0,-,-,6.62,lo,
