Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TG,McIntosh,3,41.80,546,38.27,Left-hand bat,-,-,-,-,-,
MJ,Guptill,1,31.00,106,58.49,Right-hand bat,-,-,-,-,rob,
DR,Flynn,10,41.38,1330,40.45,Left-hand bat,-,-,-,-,-,
LRPL,Taylor,15,32.74,1487,59.44,Right-hand bat,3.2,-,-,3.00,rob,
JD,Ryder,7,51.54,987,57.44,Left-hand bat,28.0,45.50,84.0,3.25,rm,
JEC,Franklin,24,19.55,1336,39.52,Left-hand bat,667.1,30.63,50.6,3.62,lm,
BB,McCullum,42,31.95,3308,62.78,Right-hand bat,-,-,-,-,-,
DL,Vettori,90,28.02,5604,56.01,Left-hand bat,3632.0,33.17,75.6,2.63,lo,
KD,Mills,19,11.56,749,38.58,Right-hand bat,483.4,33.02,65.9,3.00,rfm,
IE,O'Brien,15,4.15,269,30.85,Right-hand bat,429.4,28.52,56.0,3.05,rfm,
CS,Martin,46,2.17,395,19.24,Right-hand bat,1466.4,33.65,59.0,3.41,rfm,
G,Gambhir,23,50.73,3559,54.17,Left-hand bat,-,-,-,-,rls,
V,Sehwag,67,50.81,7209,78.24,Right-hand bat,390.1,40.24,80.7,2.99,rob,
R,Dravid,132,52.39,25249,41.91,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,157,54.73,,,Right-hand bat,646.4,53.02,92.3,3.44,-,
VVS,Laxman,103,44.35,13251,48.87,Right-hand bat,54.0,63.00,162.0,2.33,rob,
Yuvraj,Singh,26,35.66,2269,56.58,Left-hand bat,78.3,34.71,67.2,3.09,lo,
MS,Dhoni,36,36.35,2996,61.88,Right-hand bat,2.0,-,-,7.00,rm,
Harbhajan,Singh,75,16.68,2211,64.13,Right-hand bat,3480.5,30.58,65.0,2.82,rob,
Z,Khan,63,13.30,1618,50.98,Right-hand bat,2088.5,34.28,62.6,3.28,lfm,
I,Sharma,16,12.40,408,30.39,Right-hand bat,486.0,31.77,60.7,3.13,rfm,
MM,Patel,10,5.12,123,33.33,Right-hand bat,350.0,32.12,63.6,3.02,rmf,
