Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,44,40.04,6486,46.29,Right-hand bat,51.0,147.00,306.0,2.88,rob,
KL,Rahul,10,33.64,1056,54.16,Right-hand bat,-,-,-,-,-,
CA,Pujara,40,50.27,6362,48.99,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,50,48.03,7161,54.33,Right-hand bat,25.0,-,-,2.80,rm,
AM,Rahane,31,48.34,4280,53.08,Right-hand bat,-,-,-,-,rm,
R,Ashwin,41,34.22,3032,55.31,Right-hand bat,1944.1,24.64,50.4,2.92,rob,
WP,Saha,20,28.19,1688,43.42,Right-hand bat,-,-,-,-,-,
RA,Jadeja,22,23.51,1052,64.82,Left-hand bat,993.0,24.45,65.4,2.24,lo,
J,Yadav,1,62.00,143,43.35,Right-hand bat,23.3,17.00,35.2,2.89,rob,
UT,Yadav,23,8.15,349,44.41,Right-hand bat,636.5,38.20,60.6,3.77,rf,
Mohammed,Shami,21,12.88,338,68.63,Right-hand bat,681.5,33.49,57.6,3.48,rf,
AN,Cook,137,46.96,23209,46.94,Left-hand bat,3.0,7.00,18.0,2.33,-,
H,Hameed,2,37.75,453,33.33,Right-hand bat,-,-,-,-,rls,
JE,Root,50,53.19,7841,54.95,Right-hand bat,225.5,52.15,104.2,3.00,rob,
BM,Duckett,4,15.71,190,57.89,Left-hand bat,-,-,-,-,rob,
MM,Ali,34,34.00,3267,50.99,Left-hand bat,1001.0,39.24,63.2,3.72,rob,
BA,Stokes,29,35.80,2694,66.44,Left-hand bat,738.5,34.60,60.7,3.41,rfm,
JM,Bairstow,35,41.81,3990,55.53,Right-hand bat,-,-,-,-,rm,
AU,Rashid,7,22.30,613,36.37,Right-hand bat,295.5,40.53,63.3,3.83,rls,
ZS,Ansari,3,9.80,136,36.02,Left-hand bat,68.0,55.00,81.6,4.04,lo,
SCJ,Broad,101,21.54,4102,65.11,Left-hand bat,3473.0,28.47,56.9,3.00,rfm,
JM,Anderson,120,10.21,2626,40.86,Left-hand bat,4429.2,28.24,56.9,2.97,rfm,
