Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,123,47.05,21113,46.35,Left-hand bat,3.0,7.00,18.0,2.33,-,
AD,Hales,1,18.00,106,33.96,Right-hand bat,-,-,-,-,rm,
NRD,Compton,10,36.05,1733,35.37,Right-hand bat,-,-,-,-,rob,
JE,Root,36,54.68,5919,52.66,Right-hand bat,182.3,45.58,91.2,2.99,rob,
JWA,Taylor,4,34.00,556,42.80,Right-hand bat,-,-,-,-,rls,
BA,Stokes,20,27.72,1626,61.37,Left-hand bat,519.5,40.67,67.8,3.59,rfm,
JM,Bairstow,21,28.38,1899,50.81,Right-hand bat,-,-,-,-,rm,
MM,Ali,20,26.53,1794,47.32,Left-hand bat,579.0,35.67,56.9,3.75,rob,
CR,Woakes,5,24.50,176,55.68,Right-hand bat,119.0,52.28,102.0,3.07,rfm,
SCJ,Broad,88,23.35,3800,67.00,Left-hand bat,3036.2,28.83,56.9,3.03,rfm,
ST,Finn,27,11.87,649,29.27,Right-hand bat,833.3,27.84,46.3,3.60,rfm,
S,van Zyl,9,31.90,561,56.86,Left-hand bat,51.1,16.00,51.1,1.87,rm,
D,Elgar,22,38.72,2509,44.75,Left-hand bat,128.1,42.90,69.9,3.68,lo,
HM,Amla,89,50.05,13744,50.25,Right-hand bat,9.0,-,-,4.11,-,
AB,de Villiers,103,51.29,14762,53.85,Right-hand bat,34.0,52.00,102.0,3.05,rm,
F,du Plessis,27,41.21,3924,39.90,Right-hand bat,13.0,-,-,5.30,rls,
T,Bavuma,6,20.71,397,36.52,Right-hand bat,-,-,-,-,rm,
JP,Duminy,33,32.80,3231,42.64,Left-hand bat,382.0,37.69,63.6,3.55,rob,
KJ,Abbott,6,5.37,212,20.28,Right-hand bat,186.1,23.38,53.1,2.63,rfm,
DW,Steyn,82,14.11,2628,43.49,Right-hand bat,2826.0,22.53,41.7,3.23,rf,
DL,Piedt,3,4.00,93,21.50,Right-hand bat,157.0,29.88,52.3,3.42,rob,
M,Morkel,68,11.67,1538,49.34,Left-hand bat,2168.0,29.16,56.0,3.12,rf,
