Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,93,48.94,16015,47.37,Left-hand bat,1.0,-,-,1.00,-,
JE,Root,7,38.25,1091,42.07,Right-hand bat,16.0,43.00,96.0,2.68,rob,
IJL,Trott,44,49.28,7449,46.97,Right-hand bat,110.0,92.50,165.0,3.36,rm,
KP,Pietersen,95,48.88,12120,62.51,Right-hand bat,214.3,86.90,128.7,4.05,rob,
IR,Bell,89,45.90,12284,49.32,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JM,Bairstow,9,30.23,735,53.46,Right-hand bat,-,-,-,-,rm,
MJ,Prior,68,43.67,5890,63.02,Right-hand bat,-,-,-,-,-,
SCJ,Broad,58,25.21,2819,62.61,Left-hand bat,1998.1,30.94,60.5,3.06,rfm,
GP,Swann,53,22.55,1631,74.67,Right-hand bat,2230.1,28.72,59.2,2.91,rob,
ST,Finn,23,11.26,583,28.98,Right-hand bat,724.4,29.40,48.3,3.65,rfm,
JM,Anderson,83,10.59,1941,38.74,Left-hand bat,3051.2,29.69,57.7,3.08,rfm,
SR,Watson,42,35.18,5274,50.03,Right-hand bat,670.0,30.35,64.8,2.80,rfm,
CJL,Rogers,2,21.75,185,47.02,Left-hand bat,-,-,-,-,rls,
EJM,Cowan,18,31.28,2425,41.27,Left-hand bat,-,-,-,-,rls,
MJ,Clarke,93,51.75,13109,55.67,Right-hand bat,382.0,37.43,76.4,2.93,lo,
SPD,Smith,8,32.66,985,49.74,Right-hand bat,72.0,70.75,108.0,3.93,rls,
PJ,Hughes,25,34.06,2837,54.03,Left-hand bat,-,-,-,-,-,
BJ,Haddin,45,35.52,4173,57.03,Right-hand bat,-,-,-,-,-,
PM,Siddle,42,15.38,1669,47.93,Right-hand bat,1489.5,28.23,56.5,2.99,rfm,
MA,Starc,10,27.33,507,64.69,Left-hand bat,337.2,33.02,57.8,3.42,lf,
JL,Pattinson,11,28.60,711,40.22,Left-hand bat,339.0,24.55,45.2,3.25,rfm,
AC,Agar,1,56.00,172,65.11,Left-hand bat,42.0,53.00,126.0,2.52,lo,
