Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,37,41.09,5598,46.98,Right-hand bat,38.0,107.00,228.0,2.81,rob,
S,Dhawan,19,40.87,2149,60.86,Left-hand bat,9.0,-,-,2.00,rob,
CA,Pujara,32,47.45,4923,49.15,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,41,44.02,5657,52.92,Right-hand bat,25.0,-,-,2.80,rm,
AM,Rahane,22,44.97,2917,55.50,Right-hand bat,-,-,-,-,rm,
RG,Sharma,16,33.18,1732,51.73,Right-hand bat,54.4,98.50,164.0,3.60,rob,
WP,Saha,11,21.58,921,39.84,Right-hand bat,-,-,-,-,-,
RA,Jadeja,16,21.50,773,61.19,Left-hand bat,711.3,23.76,62.7,2.27,lo,
R,Ashwin,32,31.68,2026,59.42,Right-hand bat,1537.2,25.39,52.4,2.90,rob,
UT,Yadav,17,7.78,271,40.22,Right-hand bat,471.0,36.05,53.3,4.05,rf,
I,Sharma,68,8.87,1918,28.67,Right-hand bat,2236.3,36.90,66.7,3.31,rfm,
D,Elgar,21,34.46,2192,44.02,Left-hand bat,112.1,38.00,61.1,3.72,lo,
T,Bavuma,5,27.00,356,37.92,Right-hand bat,-,-,-,-,rm,
HM,Amla,88,50.64,13697,50.28,Right-hand bat,9.0,-,-,4.11,-,
AB,de Villiers,102,51.39,14597,53.87,Right-hand bat,34.0,52.00,102.0,3.05,rm,
F,du Plessis,26,43.19,3839,40.50,Right-hand bat,13.0,-,-,5.30,rls,
JP,Duminy,32,32.92,3157,42.76,Left-hand bat,381.0,37.55,63.5,3.54,rob,
DJ,Vilas,5,8.57,159,37.73,Right-hand bat,-,-,-,-,-,
KJ,Abbott,5,6.83,195,21.02,Right-hand bat,140.3,19.10,44.3,2.58,rfm,
DL,Piedt,2,6.33,57,33.33,Right-hand bat,105.0,26.83,52.5,3.06,rob,
M,Morkel,67,11.92,1515,49.57,Left-hand bat,2121.3,29.30,56.0,3.13,rf,
Imran,Tahir,20,9.28,235,55.31,Right-hand bat,654.1,40.24,68.8,3.50,rls,
