Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,17,36.78,2074,56.75,Left-hand bat,4.0,-,-,2.50,-,
Imrul,Kayes,11,13.18,675,42.96,Left-hand bat,1.0,-,-,7.00,-,
Junaid,Siddique,16,25.90,1975,40.65,Left-hand bat,3.0,-,-,3.66,rob,
Jahurul,Islam,1,21.50,82,52.43,Right-hand bat,-,-,-,-,rob,
Mahmudullah,,7,42.33,873,58.19,Right-hand bat,177.4,31.90,53.3,3.59,rob,
Shakib,Al Hasan,19,33.14,2003,56.26,Left-hand bat,766.4,31.82,68.6,2.78,lo,
Mushfiqur,Rahim,21,28.94,2464,44.64,Right-hand bat,-,-,-,-,-,
Naeem,Islam,4,25.71,491,36.65,Right-hand bat,46.0,150.00,276.0,3.26,rob,
Abdur,Razzak,7,15.66,260,54.23,Left-hand bat,283.3,69.28,121.5,3.42,lo,
Shafiul,Islam,4,18.42,201,64.17,Right-hand bat,112.0,87.80,134.4,3.91,rfm,
Rubel,Hossain,7,4.28,124,24.19,Right-hand bat,189.0,80.00,103.0,4.65,rf,
AN,Cook,54,44.97,8603,48.09,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,7,37.38,1113,43.66,Right-hand bat,13.0,-,-,4.84,rm,
KP,Pietersen,60,49.26,8097,62.66,Right-hand bat,139.3,141.50,209.2,4.05,rob,
PD,Collingwood,59,43.62,8703,46.61,Right-hand bat,275.3,61.33,110.2,3.33,rm,
IR,Bell,55,42.25,7406,50.20,Right-hand bat,18.0,76.00,108.0,4.22,rm,
MJ,Prior,29,39.82,2446,63.49,Right-hand bat,-,-,-,-,-,
TT,Bresnan,4,50.00,277,36.10,Right-hand bat,114.0,32.30,68.4,2.83,rmf,
GP,Swann,18,31.27,662,85.04,Right-hand bat,845.1,29.67,59.6,2.98,rob,
SCJ,Broad,28,25.63,1423,59.45,Left-hand bat,931.5,36.15,67.3,3.22,rfm,
JC,Tredwell,1,37.00,63,58.73,Left-hand bat,65.0,30.16,65.0,2.78,rob,
ST,Finn,2,-,10,0.00,Right-hand bat,51.0,44.25,76.5,3.47,rfm,
