Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,40,33.80,5,7,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,55,40.95,7,16,Left-hand bat,565.3,41.78,91.7,2.73,lo,
KC,Sangakkara,5,24.11,565,38.40,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,26,42.95,3511,48.93,Right-hand bat,68.2,53.00,102.5,3.10,rm,
RP,Arnold,23,29.82,2494,41.86,Left-hand bat,190.2,50.60,114.2,2.65,rob,
TM,Dilshan,7,32.10,809,39.67,Right-hand bat,-,-,-,-,rob,
DA,Gunawardene,3,20.16,182,66.48,Left-hand bat,-,-,-,-,-,
WPUJC,Vaas,45,18.03,2569,37.91,Left-hand bat,1596.1,32.14,74.8,2.57,lfm,
DNT,Zoysa,15,9.27,383,43.60,Left-hand bat,309.4,34.95,77.4,2.70,lfm,
CRD,Fernando,3,7.50,52,28.84,Right-hand bat,87.5,35.33,58.5,3.62,rfm,
M,Muralitharan,59,12.54,921,62.64,Right-hand bat,3146.4,25.41,62.3,2.44,rob,
G,Kirsten,68,41.79,11223,40.59,Left-hand bat,54.1,67.50,162.5,2.49,rob,
HH,Gibbs,22,31.37,2526,43.46,Right-hand bat,-,-,-,-,-,
JH,Kallis,44,43.19,7187,37.26,Right-hand bat,872.5,30.01,73.7,2.44,rfm,
DJ,Cullinan,64,43.51,8194,49.38,Right-hand bat,20.0,35.50,60.0,3.55,rob,
ND,McKenzie,8,28.90,783,40.61,Right-hand bat,-,-,-,-,rm,
MV,Boucher,36,31.09,2607,48.90,Right-hand bat,-,-,-,-,rm,
L,Klusener,37,39.04,2622,61.06,Left-hand bat,876.5,36.90,80.9,2.73,rfm,
N,Boje,10,34.16,959,42.75,Left-hand bat,305.1,24.00,65.3,2.20,lo,
SM,Pollock,50,27.15,3377,47.43,Right-hand bat,1819.1,19.86,51.9,2.29,rfm,
M,Ntini,10,6.25,68,36.76,Right-hand bat,289.0,27.96,61.9,2.70,rf,
M,Ngam,3,-,1,0.00,Right-hand bat,65.2,17.18,35.6,2.89,rf,
