Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Sami,Aslam,6,40.40,950,42.52,Left-hand bat,-,-,-,-,rm,
Azhar,Ali,51,46.12,9731,42.18,Right-hand bat,77.3,78.75,116.2,4.06,rls,
Asad,Shafiq,47,43.84,6446,47.61,Right-hand bat,15.0,53.00,90.0,3.53,rob,
Younis,Khan,109,54.30,18254,52.65,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,67,48.71,10635,44.88,Right-hand bat,-,-,-,-,rls,
Yasir,Shah,18,12.04,504,50.19,Right-hand bat,1003.2,27.27,53.7,3.04,rls,
Sarfaraz,Ahmed,27,43.33,2118,73.65,Right-hand bat,-,-,-,-,rob,
Mohammad,Nawaz (3),2,12.50,74,33.78,Left-hand bat,48.5,21.40,58.6,2.19,lo,
Sohail,Khan,6,16.60,115,72.17,Right-hand bat,203.4,42.76,71.8,3.56,rfm,
Zulfiqar,Babar,14,14.22,198,64.64,Right-hand bat,722.2,39.05,81.7,2.86,lo,
Rahat,Ali,18,8.60,343,37.60,Right-hand bat,620.4,37.90,71.6,3.17,lfm,
LR,Johnson,8,27.85,799,48.81,Left-hand bat,4.0,-,-,2.25,rls,
DM,Bravo,48,40.79,7409,45.70,Left-hand bat,1.0,-,-,2.00,rm,
KC,Brathwaite,33,34.10,4738,42.46,Right-hand bat,178.0,50.50,89.0,3.40,rob,
MN,Samuels,70,33.11,8184,47.73,Right-hand bat,732.0,59.63,107.1,3.34,rob,
D,Bishoo,20,16.47,893,42.44,Left-hand bat,841.0,38.94,72.0,3.24,rls,
J,Blackwood,21,32.38,1943,56.66,Right-hand bat,40.0,82.50,120.0,4.12,rob,
RL,Chase,6,30.33,686,39.79,Right-hand bat,172.1,61.00,114.7,3.18,rob,
SD,Hope,7,17.15,554,40.25,Right-hand bat,-,-,-,-,-,
JO,Holder,19,29.07,1301,60.33,Right-hand bat,449.1,46.61,103.6,2.69,rmf,
ML,Cummins,5,6.00,94,31.91,Left-hand bat,118.2,40.80,71.0,3.44,rfm,
ST,Gabriel,22,6.22,245,45.71,Right-hand bat,504.4,38.36,65.8,3.49,rf,
