Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,64,38.97,11,12,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,79,41.75,10,25,Left-hand bat,923.1,33.78,80.2,2.52,lo,
KC,Sangakkara,29,48.42,3976,51.15,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,50,47.95,6589,53.13,Right-hand bat,70.2,53.50,105.5,3.04,rm,
HP,Tillakaratne,76,45.47,11,19,Left-hand bat,11.4,-,-,2.05,rob,
TT,Samaraweera,11,74.00,1384,42.77,Right-hand bat,128.4,35.36,70.1,3.02,rob,
RS,Kaluwitharana,43,27.41,2816,61.32,Right-hand bat,-,-,-,-,-,
KS,Lokuarachchi,3,31.50,98,64.28,Right-hand bat,87.0,52.40,104.4,3.01,rls,
WPUJC,Vaas,67,19.29,3677,41.44,Left-hand bat,2475.5,30.69,69.7,2.64,lfm,
M,Muralitharan,81,12.09,1181,64.52,Right-hand bat,4569.3,23.60,60.2,2.35,rob,
RAP,Nissanka,3,9.00,71,25.35,Right-hand bat,77.2,47.60,92.8,3.07,rmf,
CH,Gayle,31,35.22,3742,47.06,Left-hand bat,179.1,40.27,97.7,2.47,rob,
D,Ganga,22,25.15,2481,38.53,Right-hand bat,5.0,-,-,2.00,rob,
WW,Hinds,32,33.14,3866,47.15,Left-hand bat,56.3,30.00,56.5,3.18,rm,
BC,Lara,95,51.32,14061,59.12,Left-hand bat,10.0,-,-,2.80,rls,
RR,Sarwan,33,38.00,5119,39.34,Right-hand bat,46.0,50.33,92.0,3.28,rls,
MN,Samuels,18,29.65,1940,44.32,Right-hand bat,175.0,110.00,210.0,3.14,rob,
RD,Jacobs,50,28.34,4227,46.93,Left-hand bat,-,-,-,-,-,
OAC,Banks,3,83.00,399,41.60,Right-hand bat,141.0,74.71,120.8,3.70,rob,
M,Dillon,34,7.20,1161,36.00,Right-hand bat,1296.4,32.23,63.2,3.05,rfm,
CD,Collymore,2,8.50,66,25.75,Right-hand bat,73.0,30.50,73.0,2.50,rfm,
JE,Taylor,1,-,15,60.00,Right-hand bat,33.0,-,-,3.51,rf,
