Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Hannan,Sarkar,15,22.44,1385,47.00,Right-hand bat,-,-,-,-,rm,
Javed,Omar,20,23.25,2624,34.56,Right-hand bat,1.0,-,-,12.00,rls,
Habibul,Bashar,29,35.39,3402,58.25,Right-hand bat,39.0,-,-,5.00,rob,
Rajin,Saleh,8,28.33,1158,36.70,Right-hand bat,27.0,73.00,162.0,2.70,rob,
Mohammad,Ashraful,18,22.73,1957,39.49,Right-hand bat,101.2,93.20,121.6,4.59,rob,
Faisal,Hossain,1,3.50,27,25.92,Left-hand bat,-,-,-,-,lo,
Mushfiqur,Rahman,7,15.36,612,27.61,Right-hand bat,155.3,47.63,84.8,3.36,rfm,
Khaled,Mashud,26,19.39,2555,32.64,Right-hand bat,-,-,-,-,-,
Mohammad,Rafique,11,20.17,619,55.41,Left-hand bat,528.5,29.55,70.5,2.51,lo,
Tapash,Baisya,14,9.09,506,39.52,Right-hand bat,379.2,52.81,84.2,3.75,rfm,
Tareq,Aziz,1,-,67,10.44,Right-hand bat,29.0,-,-,4.34,rmf,
DS,Smith,7,30.84,873,45.93,Left-hand bat,-,-,-,-,rob,
CH,Gayle,42,37.44,5071,51.68,Left-hand bat,326.4,53.26,130.6,2.44,rob,
RR,Sarwan,45,38.30,6859,41.88,Right-hand bat,205.0,34.21,64.7,3.17,rls,
BC,Lara,107,53.35,16280,59.64,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,75,41.92,11185,41.60,Left-hand bat,242.0,90.62,181.5,2.99,rls,
DR,Smith,4,39.33,319,73.98,Right-hand bat,28.0,40.50,84.0,2.89,rm,
RD,Jacobs,62,29.24,5321,47.81,Left-hand bat,-,-,-,-,-,
TL,Best,6,9.37,175,42.85,Right-hand bat,149.0,38.23,68.7,3.33,rf,
PT,Collins,23,6.68,529,36.67,Right-hand bat,848.1,36.97,71.6,3.09,lfm,
JJC,Lawson,8,3.40,97,35.05,Right-hand bat,240.3,27.00,46.5,3.48,rfm,
FH,Edwards,11,4.36,192,25.00,Right-hand bat,354.2,42.20,62.5,4.04,rf,
