Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MH,Richardson,32,48.26,6718,37.36,Left-hand bat,10.0,17.00,60.0,1.70,lo,
SP,Fleming,83,37.79,11690,43.32,Left-hand bat,-,-,-,-,-,
NJ,Astle,60,39.41,7508,49.34,Right-hand bat,773.5,47.52,128.9,2.21,rm,
SB,Styris,13,42.14,1791,49.41,Right-hand bat,201.3,51.66,100.7,3.07,rm,
CD,McMillan,51,40.75,5420,55.64,Right-hand bat,410.0,43.89,87.8,2.99,rm,
JDP,Oram,11,41.62,1276,52.19,Left-hand bat,359.2,28.67,69.5,2.47,rfm,
DR,Tuffey,21,12.19,703,36.41,Right-hand bat,654.5,30.32,61.3,2.96,rfm,
CL,Cairns,60,34.27,5716,56.96,Right-hand bat,1874.1,29.60,54.3,3.27,rfm,
BB,McCullum,4,41.33,467,53.10,Right-hand bat,-,-,-,-,-,
DL,Vettori,54,20.03,2706,48.85,Left-hand bat,2225.2,38.10,85.5,2.67,lo,
CS,Martin,14,2.44,134,16.41,Right-hand bat,463.2,29.37,49.6,3.55,rfm,
ME,Trescothick,48,41.31,6547,52.37,Left-hand bat,41.0,134.00,246.0,3.26,rm,
AJ,Strauss,1,97.50,386,50.51,Left-hand bat,-,-,-,-,lm,
MA,Butcher,67,35.19,9569,43.03,Left-hand bat,150.1,36.06,60.0,3.60,rm,
MJ,Hoggard,27,8.10,747,21.68,Right-hand bat,965.2,32.67,62.2,3.14,rfm,
N,Hussain,96,37.18,14272,40.38,Right-hand bat,5.0,-,-,3.00,rls,
GP,Thorpe,88,43.23,12797,45.94,Left-hand bat,23.0,-,-,1.60,rm,
A,Flintoff,34,28.30,2195,67.06,Right-hand bat,961.0,41.95,87.3,2.88,rfm,
GO,Jones,2,47.00,161,58.38,Right-hand bat,-,-,-,-,-,
AF,Giles,34,17.73,1835,39.61,Right-hand bat,1317.0,40.65,89.7,2.71,lo,
SP,Jones,7,11.83,164,43.29,Left-hand bat,185.0,34.05,55.5,3.68,rfm,
SJ,Harmison,17,6.16,314,35.35,Right-hand bat,616.2,24.43,51.3,2.85,rfm,
