Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,16,58.16,2146,65.05,Left-hand bat,29.1,33.50,87.5,2.29,rob,
HH,Gibbs,51,44.76,7329,50.08,Right-hand bat,-,-,-,-,-,
G,Kirsten,94,44.33,15638,42.80,Left-hand bat,56.1,70.50,168.5,2.51,rob,
JH,Kallis,70,48.67,11866,39.78,Right-hand bat,1603.0,28.79,63.6,2.71,rfm,
HH,Dippenaar,23,28.87,2203,41.94,Right-hand bat,-,-,-,-,rob,
ND,McKenzie,34,33.56,4141,41.34,Right-hand bat,9.0,-,-,6.00,rm,
MV,Boucher,66,31.53,4766,51.61,Right-hand bat,-,-,-,-,rm,
SM,Pollock,75,34.60,5363,50.97,Right-hand bat,2764.0,20.87,54.7,2.28,rfm,
PR,Adams,42,8.91,957,34.48,Right-hand bat,1341.0,30.42,61.8,2.94,lc,
A,Nel,4,1.75,29,24.13,Right-hand bat,117.3,36.90,70.5,3.14,rfm,
M,Ntini,37,9.54,460,49.78,Right-hand bat,1179.0,30.60,57.5,3.19,rf,
Taufeeq,Umar,16,46.50,2706,48.11,Left-hand bat,11.0,-,-,3.27,rob,
Imran,Farhat,5,29.00,519,50.28,Left-hand bat,-,-,-,-,rls,
Yasir,Hameed,4,68.16,653,62.63,Right-hand bat,-,-,-,-,-,
Mohammad,Yousuf,46,48.26,6861,47.83,Right-hand bat,1.0,-,-,3.00,rob,
Asim,Kamal,1,99.00,246,40.24,Left-hand bat,-,-,-,-,rob,
Shoaib,Malik,4,22.25,362,24.58,Right-hand bat,63.1,33.66,63.1,3.19,rob,
Moin,Khan,64,28.42,5000,50.60,Right-hand bat,-,-,-,-,rob,
Shoaib,Akhtar,28,8.20,586,41.97,Right-hand bat,818.0,25.09,45.8,3.28,rf,
Mohammad,Sami,10,11.00,153,43.13,Right-hand bat,347.0,44.23,80.0,3.31,rf,
Mushtaq,Ahmed,51,11.81,1814,35.83,Right-hand bat,2063.4,32.60,67.2,2.90,rls,
Danish,Kaneria,13,6.62,113,46.90,Right-hand bat,514.1,24.96,53.1,2.81,rls,
