Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TG,McIntosh,1,58.00,145,40.00,Left-hand bat,-,-,-,-,-,
JM,How,17,22.74,1427,49.40,Right-hand bat,1.0,-,-,4.00,-,
DR,Flynn,8,42.33,933,40.83,Left-hand bat,-,-,-,-,-,
LRPL,Taylor,13,35.30,1356,59.88,Right-hand bat,3.2,-,-,3.00,rob,
JD,Ryder,5,41.00,631,51.98,Left-hand bat,16.0,29.00,48.0,3.62,rm,
BB,McCullum,40,31.80,3099,62.60,Right-hand bat,-,-,-,-,-,
JEC,Franklin,22,21.33,1267,40.41,Left-hand bat,611.1,29.00,48.2,3.60,lm,
DL,Vettori,88,27.25,5354,55.49,Left-hand bat,3522.2,32.98,74.9,2.64,lo,
KD,Mills,17,12.22,691,38.92,Right-hand bat,438.2,29.41,61.1,2.88,rfm,
MR,Gillespie,3,6.25,89,28.08,Right-hand bat,86.0,34.54,46.9,4.41,rfm,
IE,O'Brien,13,3.38,198,30.80,Right-hand bat,346.4,29.00,57.7,3.01,rfm,
CH,Gayle,74,38.40,8498,57.40,Left-hand bat,977.5,39.07,88.8,2.63,rob,
S,Chattergoon,3,17.80,178,50.00,Left-hand bat,-,-,-,-,rls,
RR,Sarwan,73,40.13,10754,45.53,Right-hand bat,331.0,49.08,86.3,3.41,rls,
XM,Marshall,5,24.33,409,53.54,Right-hand bat,2.0,-,-,0.00,rob,
S,Chanderpaul,113,49.25,18691,43.21,Left-hand bat,280.0,105.62,210.0,3.01,rls,
BP,Nash,1,23.00,60,38.33,Left-hand bat,1.0,-,-,2.00,lm,
D,Ramdin,28,21.27,2036,45.97,Right-hand bat,-,-,-,-,-,
JE,Taylor,21,16.96,815,58.28,Right-hand bat,630.1,35.10,59.0,3.56,rf,
DBL,Powell,31,6.80,872,35.89,Right-hand bat,1036.3,45.34,79.7,3.41,rfm,
FH,Edwards,35,4.19,735,23.94,Right-hand bat,988.1,40.47,60.5,4.01,rf,
LS,Baker,1,-,5,0.00,Left-hand bat,25.0,-,-,3.40,rmf,
