Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MA,Agarwal,7,55.90,1189,51.72,Right-hand bat,-,-,-,-,-,
RG,Sharma,30,48.04,3564,59.31,Right-hand bat,61.4,108.00,185.0,3.50,rob,
CA,Pujara,73,49.39,12116,46.47,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,82,54.77,12261,57.62,Right-hand bat,28.1,-,-,2.84,rm,
AM,Rahane,61,43.20,7876,50.46,Right-hand bat,-,-,-,-,rm,
RA,Jadeja,46,34.74,2782,63.69,Left-hand bat,2118.0,24.31,60.2,2.42,lo,
WP,Saha,35,30.22,2668,45.31,Right-hand bat,-,-,-,-,-,
R,Ashwin,68,28.97,4341,54.73,Right-hand bat,3200.0,25.43,53.7,2.83,rob,
UT,Yadav,43,11.62,653,48.08,Right-hand bat,1148.5,31.66,53.0,3.58,rf,
S,Nadeem,1,-,5,20.00,Right-hand bat,17.2,10.00,26.0,2.30,lo,
Mohammed,Shami,45,10.80,596,74.32,Right-hand bat,1386.1,27.74,50.1,3.32,rf,
D,Elgar,59,39.18,7952,45.82,Left-hand bat,169.3,43.53,67.8,3.85,lo,
Q,de Kock,43,38.11,3514,72.68,Left-hand bat,-,-,-,-,-,
Zubayr,Hamza,2,25.75,155,66.45,Right-hand bat,-,-,-,-,rls,
F,du Plessis,61,41.66,8153,45.99,Right-hand bat,13.0,-,-,5.30,rls,
T,Bavuma,39,31.24,3761,48.17,Right-hand bat,16.0,61.00,96.0,3.81,rm,
H,Klaasen,1,5.50,34,32.35,Right-hand bat,-,-,-,-,-,
GF,Linde,1,32.00,136,47.05,Left-hand bat,31.0,33.25,46.5,4.29,lo,
DL,Piedt,9,11.90,438,29.90,Right-hand bat,304.0,45.19,70.1,3.86,rob,
K,Rabada,40,11.38,1240,45.00,Left-hand bat,1228.2,22.50,40.2,3.35,rf,
A,Nortje,2,6.00,99,12.12,Right-hand bat,49.3,179.00,297.0,3.61,rf,
L,Ngidi,5,3.00,41,36.58,Right-hand bat,123.1,25.06,49.2,3.05,rf,
