Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,77,43.11,11524,50.13,Left-hand bat,-,-,-,-,lm,
AN,Cook,60,42.78,9028,48.33,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,13,55.00,2437,47.39,Right-hand bat,19.0,86.00,114.0,4.52,rm,
KP,Pietersen,66,47.80,8521,62.26,Right-hand bat,140.3,142.00,210.7,4.04,rob,
PD,Collingwood,63,42.18,8992,46.44,Right-hand bat,286.3,63.00,114.6,3.29,rm,
EJG,Morgan,6,32.00,487,52.56,Left-hand bat,-,-,-,-,rm,
MJ,Prior,35,42.13,3034,62.49,Right-hand bat,-,-,-,-,-,
GP,Swann,24,25.11,800,81.62,Right-hand bat,1019.2,26.55,54.1,2.94,rob,
SCJ,Broad,32,28.10,1847,59.33,Left-hand bat,1045.4,34.30,64.6,3.18,rfm,
JM,Anderson,52,12.55,1398,35.90,Left-hand bat,1796.1,31.75,57.3,3.32,rfm,
ST,Finn,8,6.50,88,14.77,Right-hand bat,197.0,23.21,36.9,3.77,rfm,
Imran,Farhat,39,31.87,4819,48.28,Left-hand bat,71.1,94.66,142.3,3.99,rls,
Yasir,Hameed,25,32.41,2588,57.61,Right-hand bat,13.0,-,-,5.53,-,
Salman,Butt,33,30.46,4002,47.20,Left-hand bat,22.5,106.00,137.0,4.64,rob,
Mohammad,Yousuf,90,52.29,14372,52.39,Right-hand bat,1.0,-,-,3.00,rob,
Azhar,Ali,6,26.45,732,39.75,Right-hand bat,1.0,-,-,9.00,rls,
Umar,Akmal,12,37.18,1186,68.97,Right-hand bat,-,-,-,-,-,
Kamran,Akmal,53,30.79,4196,63.10,Right-hand bat,-,-,-,-,-,
Mohammad,Amir,14,12.63,1017,27.33,Left-hand bat,477.5,29.09,56.2,3.10,lf,
Wahab,Riaz,2,9.66,97,29.89,Right-hand bat,53.2,27.85,45.7,3.65,lf,
Saeed,Ajmal,8,12.00,195,49.23,Right-hand bat,395.5,37.13,79.1,2.81,rob,
Mohammad,Asif,23,5.64,463,30.45,Left-hand bat,861.5,24.36,48.7,2.99,rfm,
