Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PP,Shaw,1,134.00,154,87.01,Right-hand bat,-,-,-,-,rob,
KL,Rahul,30,37.72,3102,58.38,Right-hand bat,-,-,-,-,-,
CA,Pujara,63,49.94,10383,47.14,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,72,54.66,10787,58.27,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,51,40.91,6241,51.12,Right-hand bat,-,-,-,-,rm,
RR,Pant,4,36.28,336,75.59,Left-hand bat,-,-,-,-,-,
RA,Jadeja,38,33.21,2174,64.16,Left-hand bat,1793.2,23.44,59.1,2.37,lo,
R,Ashwin,63,29.43,4131,55.57,Right-hand bat,2940.5,25.45,52.9,2.88,rob,
Kuldeep,Yadav,4,9.00,140,32.14,Left-hand bat,91.0,23.33,36.4,3.84,lc,
UT,Yadav,39,11.45,576,47.74,Right-hand bat,1034.0,34.68,57.9,3.58,rf,
Mohammed,Shami,36,11.86,567,75.30,Right-hand bat,1123.4,29.96,52.6,3.41,rf,
KC,Brathwaite,50,37.21,7878,41.57,Right-hand bat,266.3,58.80,106.6,3.30,rob,
KOA,Powell,37,28.47,3845,51.10,Left-hand bat,1.0,-,-,0.00,-,
SD,Hope,23,30.17,2911,42.49,Right-hand bat,-,-,-,-,-,
SO,Hetmyer,7,24.50,482,71.16,Left-hand bat,-,-,-,-,-,
SW,Ambris,3,7.40,72,51.38,Right-hand bat,-,-,-,-,-,
RL,Chase,23,33.71,2773,47.42,Right-hand bat,517.5,47.18,81.7,3.46,rob,
SO,Dowrich,24,27.89,2362,44.87,Right-hand bat,-,-,-,-,-,
KMA,Paul,2,18.75,100,75.00,Right-hand bat,31.0,40.00,62.0,3.87,rfm,
D,Bishoo,33,16.41,1778,37.85,Left-hand bat,1267.2,36.89,69.1,3.20,rls,
SH,Lewis,1,2.00,18,22.22,Right-hand bat,20.0,46.50,60.0,4.65,rf,
ST,Gabriel,38,5.08,467,39.18,Right-hand bat,999.5,30.06,53.5,3.36,rf,
