Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,22,45.85,3597,50.98,Left-hand bat,-,-,-,-,lm,
AN,Cook,1,164.00,403,40.69,Left-hand bat,-,-,-,-,-,
IR,Bell,12,41.63,1487,53.19,Right-hand bat,17.0,64.00,102.0,3.76,rm,
KP,Pietersen,9,45.64,1109,69.97,Right-hand bat,-,-,-,-,rob,
PD,Collingwood,6,46.50,1097,42.38,Right-hand bat,30.0,-,-,3.03,rm,
A,Flintoff,57,32.48,4261,67.09,Right-hand bat,1768.5,31.83,63.9,2.98,rfm,
GO,Jones,24,29.27,1651,58.50,Right-hand bat,-,-,-,-,-,
ID,Blackwell,1,4.00,16,25.00,Left-hand bat,19.0,-,-,3.73,lo,
MJ,Hoggard,49,8.14,1522,21.94,Right-hand bat,1694.0,29.41,53.2,3.31,rfm,
SJ,Harmison,40,10.94,664,62.65,Right-hand bat,1460.5,28.94,55.8,3.11,rfm,
MS,Panesar,1,9.00,43,20.93,Left-hand bat,58.0,43.66,116.0,2.25,lo,
W,Jaffer,8,29.46,953,46.37,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,43,53.17,4819,75.03,Right-hand bat,109.3,139.66,219.0,3.82,rob,
R,Dravid,98,57.62,19780,42.23,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,130,56.07,,,Right-hand bat,555.0,51.16,90.0,3.41,-,
VVS,Laxman,73,43.11,8941,49.67,Right-hand bat,42.0,100.00,252.0,2.38,rob,
M,Kaif,9,26.53,1139,34.94,Right-hand bat,3.0,-,-,1.33,rob,
MS,Dhoni,7,38.77,431,80.97,Right-hand bat,1.0,-,-,13.00,rm,
IK,Pathan,22,28.15,1468,49.86,Left-hand bat,756.2,29.46,52.7,3.35,lmf,
A,Kumble,104,17.35,4799,37.96,Right-hand bat,5463.3,29.01,66.0,2.63,rls,
Harbhajan,Singh,53,15.52,1281,69.08,Right-hand bat,2370.5,30.00,64.3,2.79,rob,
S,Sreesanth,1,1.00,6,16.66,Right-hand bat,38.5,32.75,58.2,3.37,rfm,
