Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MD,Gunathilaka,4,17.62,297,47.47,Left-hand bat,12.0,57.00,72.0,4.75,rob,
FDM,Karunaratne,50,36.60,7016,48.51,Left-hand bat,24.0,97.00,144.0,4.04,rm,
DM,de Silva,16,38.82,1949,57.77,Right-hand bat,127.0,67.85,108.8,3.74,rob,
BKG,Mendis,28,37.42,3468,58.27,Right-hand bat,13.0,55.00,78.0,4.23,-,
AD,Mathews,74,43.40,10022,49.81,Right-hand bat,638.0,52.66,116.0,2.72,rm,
ARS,Silva,7,37.00,914,44.52,Right-hand bat,-,-,-,-,rob,
N,Dickwella,21,31.39,1718,69.44,Left-hand bat,-,-,-,-,-,
MDK,Perera,30,20.74,1979,49.26,Right-hand bat,1241.3,33.38,62.5,3.20,rob,
HMRKB,Herath,91,14.42,3303,49.80,Left-hand bat,4242.2,28.10,60.1,2.80,lo,
RAS,Lakmal,48,11.25,1270,48.74,Right-hand bat,1492.0,40.40,76.5,3.16,rfm,
PADLR,Sandakan,10,12.00,229,47.16,Right-hand bat,305.5,36.83,61.1,3.61,lc,
D,Elgar,50,41.63,7086,45.24,Left-hand bat,158.5,43.21,68.0,3.80,lo,
AK,Markram,11,50.95,1602,63.60,Right-hand bat,8.4,-,-,2.76,rob,
KA,Maharaj,21,16.04,571,70.22,Right-hand bat,711.1,28.28,54.7,3.10,lo,
HM,Amla,118,47.60,17904,50.25,Right-hand bat,9.0,-,-,4.11,-,
T,Bavuma,30,33.66,3043,46.46,Right-hand bat,16.0,61.00,96.0,3.81,rm,
F,du Plessis,53,42.72,7165,45.31,Right-hand bat,13.0,-,-,5.30,rls,
Q,de Kock,34,36.96,2680,70.33,Left-hand bat,-,-,-,-,-,
VD,Philander,55,25.16,3185,46.62,Right-hand bat,1661.4,21.54,48.6,2.65,rfm,
K,Rabada,31,12.48,925,44.54,Left-hand bat,961.3,21.21,38.4,3.30,rf,
DW,Steyn,87,13.97,2716,43.74,Right-hand bat,2923.1,22.42,41.6,3.23,rf,
T,Shamsi,2,20.00,48,41.66,Right-hand bat,80.3,46.33,80.5,3.45,lc,
