Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MA,Butcher,42,32.71,5890,42.20,Left-hand bat,93.2,30.80,56.0,3.30,rm,
MP,Vaughan,20,37.34,2617,45.66,Right-hand bat,56.0,202.00,336.0,3.60,rob,
N,Hussain,73,37.05,10825,40.05,Right-hand bat,5.0,-,-,3.00,rls,
GP,Thorpe,77,41.87,10970,46.57,Left-hand bat,23.0,-,-,1.60,rm,
JP,Crawley,31,35.56,3944,39.68,Right-hand bat,-,-,-,-,rm,
AJ,Stewart,119,39.40,15914,48.28,Right-hand bat,3.2,-,-,3.90,rm,
A,Flintoff,19,20.33,898,67.92,Right-hand bat,465.5,43.60,93.1,2.80,rfm,
C,White,25,22.33,1978,40.64,Right-hand bat,521.4,36.75,71.1,3.09,-,
AF,Giles,16,13.38,629,38.31,Right-hand bat,688.1,36.50,89.7,2.43,lo,
SP,Jones,1,44.00,43,102.32,Left-hand bat,38.0,32.25,57.0,3.39,rfm,
MJ,Hoggard,12,7.62,254,24.01,Right-hand bat,456.0,27.79,51.6,3.23,rfm,
W,Jaffer,6,23.27,558,45.87,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,6,52.50,616,68.18,Right-hand bat,23.0,80.00,138.0,3.47,rob,
R,Dravid,61,51.51,12046,40.19,Right-hand bat,20.0,39.00,120.0,1.95,rob,
A,Nehra,9,6.12,186,26.34,Right-hand bat,343.4,37.06,71.1,3.12,lmf,
SR,Tendulkar,97,56.96,,,Right-hand bat,365.0,43.18,81.1,3.19,-,
SC,Ganguly,59,41.30,7801,47.12,Left-hand bat,332.2,47.60,86.6,3.29,rm,
VVS,Laxman,36,42.72,4421,52.18,Right-hand bat,42.0,100.00,252.0,2.38,rob,
A,Ratra,5,19.37,495,31.31,Right-hand bat,1.0,-,-,1.00,rm,
AB,Agarkar,12,13.88,520,45.38,Right-hand bat,405.4,42.72,83.9,3.05,rf,
A,Kumble,71,17.62,3571,38.00,Right-hand bat,3703.5,27.96,68.3,2.45,rls,
Z,Khan,17,8.76,359,51.25,Right-hand bat,562.2,39.58,73.3,3.23,lfm,
