Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Kirsten,72,40.95,11869,40.37,Left-hand bat,54.1,67.50,162.5,2.49,rob,
HH,Gibbs,27,34.74,3639,41.05,Right-hand bat,-,-,-,-,-,
JH,Kallis,49,41.20,7878,36.60,Right-hand bat,1037.3,27.02,67.6,2.39,rfm,
DJ,Cullinan,69,44.85,9243,49.01,Right-hand bat,20.0,35.50,60.0,3.55,rob,
ND,McKenzie,13,32.73,1611,38.60,Right-hand bat,-,-,-,-,rm,
L,Klusener,41,34.00,2737,59.62,Left-hand bat,984.5,36.15,82.0,2.64,rfm,
MV,Boucher,41,29.10,2922,48.80,Right-hand bat,-,-,-,-,rm,
SM,Pollock,55,32.06,4132,48.11,Right-hand bat,2010.3,20.72,54.3,2.28,rfm,
N,Boje,15,27.47,1295,40.30,Left-hand bat,493.0,26.34,67.2,2.35,lo,
JM,Kemp,2,9.00,52,34.61,Right-hand bat,31.5,10.85,27.2,2.38,rfm,
M,Ntini,15,6.44,142,40.84,Right-hand bat,417.3,28.51,61.0,2.80,rf,
CH,Gayle,8,25.23,700,46.85,Left-hand bat,44.0,25.75,66.0,2.34,rob,
WW,Hinds,18,29.25,2196,42.62,Left-hand bat,18.3,16.66,37.0,2.70,rm,
S,Chanderpaul,46,40.26,6788,40.33,Left-hand bat,231.0,116.16,231.0,3.01,rls,
BC,Lara,79,47.68,10658,60.40,Left-hand bat,10.0,-,-,2.80,rls,
RR,Sarwan,12,28.30,1485,38.11,Right-hand bat,3.0,-,-,6.66,rls,
CL,Hooper,84,34.46,8964,49.98,Right-hand bat,1863.1,47.54,115.2,2.47,rob,
M,Dillon,15,7.84,575,35.47,Right-hand bat,497.3,32.84,59.7,3.30,rfm,
RD,Jacobs,30,27.75,2691,45.37,Left-hand bat,-,-,-,-,-,
NC,McGarrell,1,3.00,57,10.52,Right-hand bat,58.0,22.60,69.6,1.94,lo,
D,Ramnarine,7,6.20,262,23.66,Left-hand bat,376.3,27.50,80.6,2.04,rls,
CA,Walsh,131,7.61,2052,45.27,Right-hand bat,4963.1,24.55,58.0,2.53,rf,
