Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CD,Cumming,9,28.14,1121,35.14,Right-hand bat,-,-,-,-,-,
MHW,Papps,8,16.40,696,35.34,Right-hand bat,-,-,-,-,-,
L,Vincent,23,34.15,2827,47.11,Right-hand bat,1.0,-,-,2.00,rm,
SP,Fleming,106,39.61,14955,45.29,Left-hand bat,-,-,-,-,-,
SB,Styris,29,36.04,3089,51.34,Right-hand bat,326.4,50.75,98.0,3.10,rm,
LRPL,Taylor,2,11.00,56,78.57,Right-hand bat,3.2,-,-,3.00,rob,
BB,McCullum,27,30.65,1986,61.73,Right-hand bat,-,-,-,-,-,
DL,Vettori,75,25.58,4209,55.31,Left-hand bat,3005.5,34.71,77.7,2.67,lo,
MR,Gillespie,1,0.00,7,0.00,Right-hand bat,30.0,27.20,36.0,4.53,rfm,
IE,O'Brien,4,4.00,46,52.17,Right-hand bat,97.3,77.80,117.0,3.98,rfm,
CS,Martin,35,2.00,282,18.43,Right-hand bat,1094.5,34.27,58.6,3.50,rfm,
GC,Smith,58,46.35,7630,59.54,Left-hand bat,219.5,100.12,164.8,3.64,rob,
HH,Gibbs,88,42.63,12231,50.20,Right-hand bat,1.0,-,-,4.00,-,
HM,Amla,17,33.50,2287,43.94,Right-hand bat,2.0,-,-,5.50,-,
JH,Kallis,111,58.20,21028,43.73,Right-hand bat,2442.5,31.28,66.3,2.83,rfm,
AG,Prince,33,41.54,4795,41.58,Left-hand bat,13.0,31.00,78.0,2.38,rob,
AB,de Villiers,32,35.52,3671,53.22,Right-hand bat,33.0,49.50,99.0,3.00,rm,
MV,Boucher,106,30.09,7849,50.60,Right-hand bat,1.2,6.00,8.0,4.50,rm,
PL,Harris,8,7.70,260,29.61,Right-hand bat,252.1,24.50,63.0,2.33,lo,
A,Nel,31,9.48,635,43.30,Right-hand bat,1105.1,31.83,62.5,3.05,rfm,
DW,Steyn,15,7.86,320,36.87,Right-hand bat,451.3,24.38,38.1,3.83,rf,
M,Ntini,79,9.98,1140,54.29,Right-hand bat,2741.1,27.67,51.5,3.22,rf,
