Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,28,55.66,4074,61.48,Left-hand bat,67.5,72.00,135.6,3.18,rob,
AJ,Hall,12,34.26,1059,48.53,Right-hand bat,296.5,33.00,63.6,3.11,rfm,
JA,Rudolph,18,43.81,2719,43.50,Left-hand bat,81.0,73.50,121.5,3.62,rls,
JH,Kallis,82,54.45,14845,41.81,Right-hand bat,1853.0,30.68,66.9,2.74,rfm,
HM,Amla,1,13.00,69,37.68,Right-hand bat,-,-,-,-,-,
HH,Dippenaar,28,29.30,2892,40.52,Right-hand bat,-,-,-,-,rob,
Z,de Bruyn,2,65.00,344,37.79,Right-hand bat,27.0,20.33,54.0,2.25,rfm,
SM,Pollock,87,32.60,5979,50.17,Right-hand bat,3283.1,21.79,55.8,2.34,rfm,
JL,Ontong,2,19.00,155,36.77,Right-hand bat,30.5,133.00,185.0,4.31,rob,
TL,Tsolekile,2,8.33,84,29.76,Right-hand bat,-,-,-,-,rob,
M,Ntini,49,9.65,671,50.37,Right-hand bat,1678.5,30.47,57.8,3.15,rf,
V,Sehwag,29,53.44,3466,72.47,Right-hand bat,88.3,111.33,177.0,3.77,rob,
G,Gambhir,3,26.60,250,53.20,Left-hand bat,-,-,-,-,rls,
R,Dravid,84,57.16,17256,41.74,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,118,56.11,,,Right-hand bat,505.0,47.48,86.5,3.29,-,
SC,Ganguly,77,41.59,9597,49.41,Left-hand bat,375.2,50.00,90.0,3.33,rm,
VVS,Laxman,59,43.65,7533,49.83,Right-hand bat,42.0,100.00,252.0,2.38,rob,
KD,Karthik,3,15.25,186,32.79,Right-hand bat,-,-,-,-,-,
IK,Pathan,8,25.25,521,38.77,Left-hand bat,295.0,41.19,84.2,2.93,lmf,
A,Kumble,90,16.40,4039,37.78,Right-hand bat,4779.0,28.17,66.0,2.55,rls,
Harbhajan,Singh,41,13.61,969,66.04,Right-hand bat,1898.5,27.62,61.5,2.69,rob,
Z,Khan,35,10.45,682,53.66,Right-hand bat,1084.5,36.06,67.8,3.19,lfm,
