Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SC,Cook,3,44.00,492,44.71,Right-hand bat,-,-,-,-,rm,
Q,de Kock,10,47.66,805,71.05,Left-hand bat,-,-,-,-,-,
HM,Amla,94,51.16,14866,50.24,Right-hand bat,9.0,-,-,4.11,-,
JP,Duminy,36,32.44,3521,43.31,Left-hand bat,388.0,37.29,62.9,3.55,rob,
F,du Plessis,31,42.39,4584,39.76,Right-hand bat,13.0,-,-,5.30,rls,
T,Bavuma,11,39.75,1050,45.42,Right-hand bat,-,-,-,-,rm,
S,van Zyl,12,26.33,778,50.77,Left-hand bat,67.1,24.66,67.1,2.20,rm,
VD,Philander,34,23.59,1735,43.51,Right-hand bat,1045.5,22.09,48.2,2.74,rfm,
K,Rabada,8,15.83,227,41.85,Left-hand bat,188.1,24.44,38.9,3.76,rf,
DW,Steyn,84,14.12,2654,43.63,Right-hand bat,2868.2,22.24,41.3,3.22,rf,
MJ,Guptill,44,29.59,5246,46.26,Right-hand bat,67.2,35.12,50.5,4.17,rob,
TWM,Latham,22,38.85,3437,45.21,Left-hand bat,-,-,-,-,rm,
KS,Williamson,52,51.08,8986,48.88,Right-hand bat,330.3,37.93,68.3,3.32,rob,
LRPL,Taylor,73,47.85,9505,58.90,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,6,27.62,438,50.45,Left-hand bat,-,-,-,-,rob,
BJ,Watling,42,39.35,5155,45.04,Right-hand bat,-,-,-,-,-,
MJ,Santner,7,20.85,314,46.49,Left-hand bat,171.1,29.20,68.4,2.55,lo,
DAJ,Bracewell,27,13.85,1225,46.36,Right-hand bat,830.4,38.83,69.2,3.36,rfm,
TG,Southee,52,16.63,1400,87.92,Right-hand bat,1894.2,32.63,64.2,3.04,rmf,
N,Wagner,23,12.31,655,41.37,Left-hand bat,841.4,29.12,53.7,3.25,lmf,
TA,Boult,43,15.78,788,56.09,Right-hand bat,1564.0,29.32,59.3,2.96,lfm,
DL,Piedt,7,6.85,240,20.00,Right-hand bat,250.0,36.04,62.5,3.46,rob,
