Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,83,39.10,16,13,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,98,42.34,14,29,Left-hand bat,1232.5,32.78,80.4,2.44,lo,
KC,Sangakkara,48,48.84,6752,54.25,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,69,47.94,9699,51.40,Right-hand bat,76.2,57.00,114.5,2.98,rm,
TT,Samaraweera,28,47.02,3923,40.75,Right-hand bat,214.1,47.92,91.7,3.13,rob,
TM,Dilshan,25,33.47,2302,52.34,Right-hand bat,53.0,26.60,63.6,2.50,rob,
WPUJC,Vaas,86,21.19,5089,42.48,Left-hand bat,3161.4,28.92,65.4,2.65,lfm,
G,Wijekoon,2,12.66,93,40.86,Left-hand bat,19.0,33.00,57.0,3.47,lm,
HMRKB,Herath,10,9.08,331,32.93,Left-hand bat,369.3,39.60,79.1,3.00,lo,
M,Muralitharan,93,13.10,1434,69.45,Right-hand bat,5262.5,22.47,57.5,2.34,rob,
SL,Malinga,8,3.20,68,23.52,Right-hand bat,245.1,29.96,47.4,3.78,rf,
XM,Marshall,2,4.25,50,34.00,Right-hand bat,-,-,-,-,rob,
RR,Ramdass,1,13.00,51,50.98,Right-hand bat,-,-,-,-,rob,
RS,Morton,2,13.25,103,51.45,Right-hand bat,5.0,-,-,3.00,-,
S,Chanderpaul,88,47.41,14055,43.18,Left-hand bat,260.0,96.12,195.0,2.95,rls,
SC,Joseph,4,16.62,338,39.34,Right-hand bat,2.0,-,-,4.00,rob,
N,Deonarine,4,21.40,302,35.43,Left-hand bat,56.5,75.50,170.5,2.65,rob,
D,Ramdin,2,27.00,199,54.27,Right-hand bat,-,-,-,-,-,
OAC,Banks,10,26.50,817,38.92,Right-hand bat,400.1,48.82,85.7,3.41,rob,
DBL,Powell,12,5.50,317,31.23,Right-hand bat,401.3,37.35,70.8,3.16,rfm,
TL,Best,12,10.23,354,49.15,Right-hand bat,308.3,45.03,71.1,3.79,rf,
JJC,Lawson,12,3.92,163,31.28,Right-hand bat,374.0,27.84,44.8,3.72,rfm,
