Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DA,Warner,8,44.08,677,78.13,Left-hand bat,16.0,33.50,48.0,4.18,rls,
EJM,Cowan,6,30.20,726,41.59,Left-hand bat,-,-,-,-,rls,
SR,Watson,34,38.03,4480,50.93,Right-hand bat,569.2,28.86,58.8,2.94,rfm,
RT,Ponting,164,52.85,22520,58.90,Right-hand bat,95.5,54.60,115.0,2.84,rm,
MJ,Clarke,82,49.17,11078,54.59,Right-hand bat,321.0,38.54,80.2,2.88,lo,
MEK,Hussey,72,50.58,11506,49.24,Left-hand bat,85.0,34.28,72.8,2.82,rm,
MS,Wade,2,29.33,243,36.21,Left-hand bat,-,-,-,-,rm,
JL,Pattinson,5,30.00,344,34.88,Left-hand bat,146.5,18.96,33.8,3.35,rfm,
BW,Hilfenhaus,23,14.18,555,56.21,Right-hand bat,868.3,28.06,57.9,2.90,rfm,
NM,Lyon,12,13.12,250,42.00,Right-hand bat,340.2,28.94,58.3,2.97,rob,
MA,Beer,2,3.00,28,21.42,Right-hand bat,67.4,59.33,135.3,2.63,lo,
AB,Barath,11,24.47,1023,50.24,Right-hand bat,1.0,-,-,4.00,rob,
KC,Brathwaite,8,23.26,1080,32.31,Right-hand bat,7.4,50.00,46.0,6.52,rob,
KOA,Powell,5,22.00,493,44.62,Left-hand bat,-,-,-,-,-,
DM,Bravo,15,51.36,2701,47.53,Left-hand bat,-,-,-,-,rm,
S,Chanderpaul,139,49.83,23275,42.61,Left-hand bat,290.0,98.11,193.3,3.04,rls,
N,Deonarine,10,31.13,1195,39.07,Left-hand bat,135.5,38.10,81.5,2.80,rob,
CS,Baugh,20,18.53,1169,50.72,Right-hand bat,-,-,-,-,rls,
DJG,Sammy,23,18.25,1059,67.23,Right-hand bat,683.4,30.30,65.1,2.79,rm,
S,Shillingford,6,9.85,180,38.33,Right-hand bat,314.1,52.33,104.7,2.99,rob,
KAJ,Roach,16,9.61,626,32.26,Right-hand bat,516.4,28.72,53.4,3.22,rfm,
FH,Edwards,53,6.55,1341,28.33,Right-hand bat,1532.1,37.91,58.5,3.88,rf,
