Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,3,16.33,267,36.70,Right-hand bat,-,-,-,-,rob,
KOA,Powell,2,22.75,233,39.05,Left-hand bat,-,-,-,-,-,
KA,Edwards,3,73.60,794,46.34,Right-hand bat,4.0,-,-,4.75,rob,
DM,Bravo,10,46.93,1650,45.51,Left-hand bat,-,-,-,-,rm,
S,Chanderpaul,135,49.18,22435,42.31,Left-hand bat,290.0,98.11,193.3,3.04,rls,
KAJ,Roach,13,9.87,513,30.79,Right-hand bat,404.4,31.63,59.2,3.20,rfm,
MN,Samuels,34,29.26,3669,44.67,Right-hand bat,335.0,90.16,167.5,3.22,rob,
CS,Baugh,15,20.52,859,54.94,Right-hand bat,-,-,-,-,rls,
DJG,Sammy,18,17.20,850,60.70,Right-hand bat,553.4,29.20,66.4,2.63,rm,
FH,Edwards,48,5.88,1200,26.00,Right-hand bat,1378.5,36.47,55.5,3.94,rf,
D,Bishoo,7,11.12,191,46.59,Left-hand bat,317.4,30.53,59.5,3.07,rls,
Tamim,Iqbal,22,40.21,2813,60.04,Left-hand bat,4.0,-,-,2.50,-,
Imrul,Kayes,16,17.15,1183,46.40,Left-hand bat,2.0,-,-,4.00,-,
Shahriar,Nafees,19,26.34,1845,54.25,Left-hand bat,-,-,-,-,-,
Raqibul,Hasan,9,19.76,835,40.23,Right-hand bat,7.0,17.00,42.0,2.42,rls,
Mushfiqur,Rahim,26,28.38,2996,44.52,Right-hand bat,-,-,-,-,-,
Shakib,Al Hasan,24,33.04,2443,58.16,Left-hand bat,970.5,31.02,65.4,2.84,lo,
Naeem,Islam,6,29.33,765,34.50,Right-hand bat,64.0,206.00,384.0,3.21,rob,
Nasir,Hossain,2,26.33,172,45.93,Right-hand bat,59.0,49.66,118.0,2.52,rob,
Sohrawordi,Shuvo,1,7.50,40,37.50,Left-hand bat,49.3,36.50,74.2,2.94,lo,
Shahadat,Hossain,31,9.71,919,44.39,Right-hand bat,758.2,47.23,67.9,4.17,rmf,
Rubel,Hossain,11,8.10,233,34.76,Right-hand bat,312.0,77.52,110.1,4.22,rf,
