Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,77,40.36,15,13,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,92,41.70,12,29,Left-hand bat,1155.5,32.47,79.7,2.44,lo,
KC,Sangakkara,42,49.04,5892,54.10,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,63,49.28,8984,51.56,Right-hand bat,70.2,53.50,105.5,3.04,rm,
WPUJC,Vaas,80,21.10,4637,42.33,Left-hand bat,2933.0,29.68,67.1,2.65,lfm,
TT,Samaraweera,22,50.69,2917,39.97,Right-hand bat,206.1,46.28,88.3,3.14,rob,
TM,Dilshan,21,31.70,1933,49.19,Right-hand bat,51.0,22.60,61.2,2.21,rob,
RS,Kaluwitharana,47,26.67,3072,60.77,Right-hand bat,-,-,-,-,-,
UDU,Chandana,14,27.40,1067,51.35,Right-hand bat,379.3,37.22,65.0,3.43,rls,
HMRKB,Herath,5,2.16,87,14.94,Left-hand bat,185.5,42.30,85.7,2.95,lo,
SL,Malinga,3,2.00,40,15.00,Right-hand bat,89.3,26.35,38.3,4.12,rf,
GC,Smith,26,57.31,3782,62.13,Left-hand bat,60.5,66.66,121.6,3.28,rob,
HH,Gibbs,60,48.42,9157,51.29,Right-hand bat,-,-,-,-,-,
M,van Jaarsveld,7,36.88,727,45.66,Right-hand bat,7.0,-,-,4.00,-,
N,Boje,25,23.13,1607,43.18,Left-hand bat,826.4,32.04,68.8,2.79,lo,
JH,Kallis,80,53.75,14268,41.82,Right-hand bat,1853.0,30.68,66.9,2.74,rfm,
JA,Rudolph,16,48.56,2530,44.15,Left-hand bat,73.0,90.00,146.0,3.69,rls,
HH,Dippenaar,26,29.45,2665,40.90,Right-hand bat,-,-,-,-,rob,
MV,Boucher,76,30.91,5387,51.64,Right-hand bat,-,-,-,-,rm,
SM,Pollock,85,32.57,5752,50.97,Right-hand bat,3193.1,21.40,54.8,2.33,rfm,
M,Ntini,47,9.87,650,50.15,Right-hand bat,1591.5,30.38,57.5,3.16,rf,
M,Hayward,16,7.33,190,34.73,Right-hand bat,470.1,29.79,52.2,3.42,rf,
